Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000236743	RP5-857K21.15	1	-	357383	359681	0.029771	0.006182	0.011796
ENSG00000236601	RP4-669L17.2	1	+	358857	365704	0.239370	0.049708	0.094844
ENSG00000237094	RP4-669L17.10	1	-	365389	501617	0.867063	0.180057	0.343551
ENSG00000269732	WBP1LP7	1	+	439870	440232	0.000000	0.000000	0.000000
ENSG00000278566	OR4F29	1	-	450740	451678	0.000000	0.000000	0.000000
ENSG00000224813	RP4-669L17.4	1	-	485032	485211	0.063333	0.013152	0.025094
ENSG00000233653	CICP7	1	+	487101	489906	0.089549	0.018596	0.035481
ENSG00000250575	RP4-669L17.8	1	-	491225	493241	9.139878	1.898015	3.621433
ENSG00000224956	RP11-206L10.1	1	-	726231	728147	9.189630	1.908346	3.641145
ENSG00000235373	RP11-206L10.3	1	-	741813	750016	0.288762	0.059965	0.114414
ENSG00000240618	RP11-206L10.5	1	-	759032	764925	4.236540	0.879773	1.678616
ENSG00000229905	RP11-206L10.4	1	+	760911	761989	0.081140	0.016850	0.032150
ENSG00000228327	RP11-206L10.2	1	-	764857	778626	8.188787	1.700508	3.244588
ENSG00000237491	RP11-206L10.9	1	+	778770	810060	1.578677	1.945336	3.711723
ENSG00000230092	RP11-206L10.8	1	-	800879	817712	2.081135	0.432175	0.824594
ENSG00000177757	FAM87B	1	+	817371	819837	1.460709	0.303335	0.578767
ENSG00000230368	FAM41C	1	-	868071	876903	0.210603	0.043734	0.083446
ENSG00000234711	TUBB8P11	1	+	873292	874349	0.000000	0.000000	0.000000
ENSG00000272438	RP11-54O7.16	1	+	904834	915976	0.210826	0.043781	0.083534
ENSG00000230699	RP11-54O7.1	1	+	911435	914948	0.345711	0.071791	0.136979
ENSG00000241180	RP11-54O7.2	1	+	914171	914971	0.246050	0.051095	0.097491
ENSG00000223764	RP11-54O7.3	1	-	916865	921016	4.877168	1.012807	1.932448
ENSG00000228794	LINC01128	1	+	825138	859446	3.263275	0.677661	1.292986
ENSG00000225880	LINC00115	1	-	826206	827522	27.631359	5.738011	10.948189
ENSG00000187583	PLEKHN1	1	+	966497	975865	0.687610	0.142791	0.272447
ENSG00000187642	PERM1	1	-	975204	982093	0.940421	0.195291	0.372617
ENSG00000187961	KLHL17	1	+	960587	965715	12.279823	2.550065	4.865552
ENSG00000277294	AL645608.1	1	+	965110	965166	27.736841	5.759916	10.989983
ENSG00000272512	RP11-54O7.17	1	-	995966	998051	10.310043	2.141015	4.085080
ENSG00000187634	SAMD11	1	+	924880	944581	7.911634	1.642954	3.134773
ENSG00000188976	NOC2L	1	-	944204	959309	49.759956	10.333302	19.716053
ENSG00000188290	HES4	1	-	998962	1000172	97.497314	20.246586	38.630703
ENSG00000187608	ISG15	1	+	1001138	1014541	38.077835	7.907357	15.087325
ENSG00000231702	RP11-54O7.10	1	-	1008076	1008229	1.383117	0.287222	0.548023
ENSG00000224969	RP11-54O7.11	1	-	1011997	1013193	0.774947	0.160928	0.307052
ENSG00000217801	RP11-465B22.3	1	+	1059734	1069355	1.758554	0.365187	0.696780
ENSG00000273443	RP11-54O7.18	1	-	1062208	1063288	1.262967	0.262272	0.500417
ENSG00000188157	AGRN	1	+	1020123	1056118	23.531408	4.886603	9.323691
ENSG00000242590	RP11-54O7.14	1	+	1055033	1056116	54.723881	11.364125	21.682875
ENSG00000272141	RP11-465B22.8	1	+	1169357	1170343	0.306991	0.063961	0.122038
ENSG00000186891	TNFRSF18	1	-	1203508	1206691	1.623358	0.337111	0.643212
ENSG00000205231	TTLL10-AS1	1	-	1173056	1179555	0.096829	0.020108	0.038366
ENSG00000162571	TTLL10	1	+	1173884	1197935	0.236803	0.049175	0.093827
ENSG00000186827	TNFRSF4	1	-	1211326	1214138	3.071470	0.637831	1.216988
ENSG00000131591	C1orf159	1	-	1081818	1116361	4.406452	0.915057	1.745939
ENSG00000230021	RP5-857K21.4	1	-	601436	724707	0.335557	0.069683	0.132955
ENSG00000223659	RP5-857K21.5	1	-	627377	629010	0.000000	0.000000	0.000000
ENSG00000225972	MTND1P23	1	+	629062	629433	205.782257	42.733360	81.535721
ENSG00000225630	MTND2P28	1	+	629640	630683	1078.307495	232.294235	443.219940
ENSG00000276171	AC114498.1	1	+	630896	630958	250.650787	52.050900	99.313683
ENSG00000237973	RP5-857K21.6	1	+	631074	632616	324.924957	71.110039	135.678726
ENSG00000278791	MIR6723	1	-	632325	632413	0.000000	0.000000	0.000000
ENSG00000229344	RP5-857K21.7	1	+	632757	633438	20.202347	4.195280	8.004640
ENSG00000240409	MTATP8P1	1	+	633535	633741	67.481476	14.013407	26.737730
ENSG00000248527	MTATP6P1	1	+	633696	634376	1809.568604	375.780457	716.993225
ENSG00000198744	RP5-857K21.11	1	+	634376	634922	106.683731	22.154264	42.270576
ENSG00000268663	WBP1LP6	1	+	674842	675265	0.238994	0.049630	0.094695
ENSG00000273547	OR4F16	1	-	685716	686654	0.301739	0.062660	0.119556
ENSG00000229376	CICP3	1	+	722092	724903	0.947769	0.196817	0.375528
ENSG00000184163	FAM132A	1	-	1242446	1246722	1.562988	0.324575	0.619292
ENSG00000260179	RP5-902P8.12	1	-	1249777	1251334	0.857510	0.178073	0.339765
ENSG00000176022	B3GALT6	1	+	1232265	1235041	30.073101	6.245070	11.915663
ENSG00000078808	SDF4	1	-	1216908	1232031	95.863411	19.907286	37.983315
ENSG00000160087	UBE2J2	1	-	1253909	1273885	31.378418	6.516137	12.432859
ENSG00000230415	RP5-902P8.10	1	+	1275223	1280420	17.660818	3.667498	6.997627
ENSG00000162572	SCNN1D	1	+	1280436	1292029	26.048157	5.409239	10.320886
ENSG00000224051	CPTP	1	+	1324756	1328897	22.558746	4.684617	8.938300
ENSG00000131584	ACAP3	1	-	1292376	1309609	41.946556	8.710748	16.620201
ENSG00000278073	MIR6726	1	-	1296110	1296170	0.622951	5.923119	11.301376
ENSG00000169972	PUSL1	1	+	1308567	1311677	10.798258	2.242399	4.278521
ENSG00000127054	CPSF3L	1	-	1311585	1324691	79.962135	16.605177	31.682859
ENSG00000274153	MIR6727	1	-	1312502	1312566	21.692308	4.504690	8.594997
ENSG00000240731	RP5-890O3.9	1	-	1317581	1318689	93.753883	19.469213	37.147469
ENSG00000169962	TAS1R3	1	+	1331314	1335306	1.907661	0.396151	0.755860
ENSG00000107404	DVL1	1	-	1335276	1349350	135.464432	28.130953	53.674160
ENSG00000275884	MIR6808	1	-	1339650	1339708	3.016949	18.134480	34.600788
ENSG00000175756	AURKAIP1	1	-	1373730	1375495	90.725922	18.840418	35.947723
ENSG00000162576	MXRA8	1	-	1352689	1361777	431.526917	89.612175	170.981003
ENSG00000205116	TMEM88B	1	+	1426128	1427787	9.508130	1.974487	3.767343
ENSG00000235098	ANKRD65	1	-	1418420	1421769	38.743759	8.045646	15.351180
ENSG00000225905	RP4-758J18.7	1	+	1420245	1422691	8.736649	1.814279	3.461664
ENSG00000221978	CCNL2	1	-	1385711	1399328	182.723312	37.944874	72.399231
ENSG00000224870	RP4-758J18.2	1	+	1399522	1402046	36.782703	8.598504	16.406040
ENSG00000242485	MRPL20	1	-	1401908	1407313	61.892620	12.852808	24.523296
ENSG00000264293	RN7SL657P	1	-	1405460	1405752	15.010239	7.452009	14.218513
ENSG00000272455	RP4-758J18.13	1	+	1409096	1410618	15.887873	3.817270	7.283392
ENSG00000215915	ATAD3C	1	+	1449689	1470158	10.644263	2.210420	4.217505
ENSG00000225285	RP4-758J18.10	1	-	1430539	1434573	22.094007	4.588108	8.754160
ENSG00000179403	VWA1	1	+	1434861	1442882	202.463104	42.044098	80.220596
ENSG00000160072	ATAD3B	1	+	1471769	1497848	28.753092	5.970953	11.392645
ENSG00000205090	TMEM240	1	-	1535174	1540453	8.386956	1.741661	3.323107
ENSG00000197785	ATAD3A	1	+	1512151	1534687	13.412494	2.785279	5.314342
ENSG00000228594	C1orf233	1	-	1598012	1600096	10.530456	2.186886	4.172602
ENSG00000160075	SSU72	1	-	1541673	1574869	44.858700	9.315493	17.774061
ENSG00000215014	RP5-832C2.5	1	+	1574975	1577075	4.564969	0.947975	1.808747
ENSG00000272106	RP11-345P4.9	1	-	1613758	1615795	29.415850	6.108583	11.655244
ENSG00000197530	MIB2	1	+	1615415	1630610	28.204294	5.856988	11.175198
ENSG00000008130	NADK	1	-	1751232	1780457	57.301441	11.899390	22.704165
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.664579	0.138008	0.263322
ENSG00000248333	CDK11B	1	-	1635227	1722818	40.735374	8.459230	16.140305
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.552500	0.114734	0.218913
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	23.156956	4.808843	9.175325
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	10.321379	2.143368	4.089570
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	9.569721	1.987277	3.791746
ENSG00000215914	MMP23A	1	+	1699942	1701782	1.970501	0.409200	0.780758
ENSG00000008128	CDK11A	1	-	1702730	1724324	36.373928	7.553520	14.412197
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	30.485771	6.330767	12.079172
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	15.954065	3.313069	6.321372
ENSG00000215790	SLC35E2	1	-	1724838	1745992	9.757877	2.026350	3.866298
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	6.629139	1.376627	2.626619
ENSG00000178821	TMEM52	1	-	1917590	1919273	1.832658	0.380575	0.726142
ENSG00000233542	RP11-547D24.1	1	-	2013213	2015530	0.154555	0.032095	0.061238
ENSG00000187730	GABRD	1	+	2019324	2030751	0.667012	0.138514	0.264286
ENSG00000169885	CALML6	1	+	1914827	1917296	1.585954	0.329344	0.628392
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.075549	0.015689	0.029934
ENSG00000277082	AL590822.1	1	-	2222427	2222500	0.554054	0.117863	0.224884
ENSG00000078369	GNB1	1	-	1785285	1891117	152.210739	37.266201	71.104317
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.057936	0.012031	0.022956
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.015968	0.003316	0.006327
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	5.399654	1.121308	2.139469
ENSG00000162585	C1orf86	1	-	2184461	2212720	15.464089	3.211319	6.127232
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	1.740798	0.361499	0.689745
ENSG00000157933	SKI	1	+	2228695	2310119	11.488788	2.385796	4.552125
ENSG00000116151	MORN1	1	-	2321253	2391707	3.275280	1.105262	2.108852
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	4.115619	0.854662	1.630704
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	7.378272	1.626141	3.102694
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	1.132042	0.235083	0.448541
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.372712	0.077398	0.147677
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.382418	0.079414	0.151523
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
ENSG00000197921	HES5	1	-	2528745	2530245	0.696784	0.144696	0.276082
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	3.232932	0.671569	1.281361
ENSG00000157881	PANK4	1	-	2508533	2526600	12.739963	2.645619	5.047870
ENSG00000157916	RER1	1	+	2391775	2405444	72.426674	15.040341	28.697134
ENSG00000157911	PEX10	1	-	2403964	2413797	58.698864	12.189582	23.257856
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	1.241326	0.257777	0.491842
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	3.677316	0.763642	1.457038
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	5.295747	1.099731	2.098298
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	72.305870	15.015254	28.649269
ENSG00000169717	ACTRT2	1	+	3021483	3022903	0.106263	0.022213	0.042383
ENSG00000157870	FAM213B	1	+	2586491	2591469	40.933601	8.500395	16.218845
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.350123	0.072708	0.138727
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.000000	0.000000	0.000000
ENSG00000215912	TTC34	1	-	2635976	2801721	3.410678	1.060957	2.024318
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	24.407448	5.068524	9.670799
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	16.244373	3.373355	6.436399
ENSG00000177133	LINC00982	1	-	3059615	3068437	50.808483	23.110809	44.095673
ENSG00000142611	PRDM16	1	+	3069168	3438621	13.256751	2.752937	5.252634
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	1.498934	0.311273	0.593913
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.221890	0.046078	0.087918
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.263508	0.054721	0.104408
ENSG00000162591	MEGF6	1	-	3489920	3611495	4.379718	0.909505	1.735346
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.000000	0.000000	0.000000
ENSG00000158109	TPRG1L	1	+	3625002	3630127	124.733841	25.902605	49.422451
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.189819	0.039418	0.075211
ENSG00000235169	SMIM1	1	+	3772788	3775982	3.191824	0.662824	1.264675
ENSG00000116213	WRAP73	1	-	3630767	3652761	15.290111	3.175190	6.058298
ENSG00000078900	TP73	1	+	3652520	3736201	0.455054	0.094498	0.180303
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.000000	0.000000	0.000000
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	50.129272	11.031547	21.048309
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.049644	0.094721
ENSG00000130764	LRRC47	1	-	3778558	3796504	50.639725	10.515998	20.064638
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	2.353535	0.488742	0.932525
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	27.939735	5.802050	11.070374
ENSG00000233304	LINC01346	1	+	3940613	3955262	0.000000	0.000000	0.000000
ENSG00000226374	RP13-614K11.2	1	-	3947149	3948980	0.000000	0.000000	0.000000
ENSG00000236423	LINC01134	1	+	3900372	3917225	0.043906	0.009118	0.017397
ENSG00000260972	RP1-58B11.1	1	+	5492978	5494674	1.971125	0.409330	0.781006
ENSG00000264341	MIR4417	1	+	5564071	5564143	0.232877	0.048360	0.092271
ENSG00000198912	C1orf174	1	-	3889125	3900293	20.594879	4.276794	8.160171
ENSG00000196581	AJAP1	1	+	4654732	4792534	0.719088	0.149328	0.284919
ENSG00000236948	RP11-154H17.1	1	-	5587368	5668295	0.413223	0.085811	0.163729
ENSG00000116198	CEP104	1	-	3812081	3857214	15.867745	3.295144	6.287170
ENSG00000169598	DFFB	1	+	3857267	3885429	17.775452	3.691304	7.043048
ENSG00000116254	CHD5	1	-	6101793	6180123	0.356320	0.073994	0.141182
ENSG00000264101	MIR4689	1	-	5862672	5862741	1.000000	2.606960	4.974108
ENSG00000131697	NPHP4	1	-	5862811	5992473	3.737987	0.776242	1.481077
ENSG00000266687	AL356261.1	1	-	5893839	5893924	0.000000	0.000000	0.000000
ENSG00000069424	KCNAB2	1	+	5991466	6101193	1.699234	0.352868	0.673276
ENSG00000225077	LINC00337	1	+	6236240	6239444	0.150148	0.031180	0.059492
ENSG00000158292	GPR153	1	-	6247346	6260975	27.294218	5.667999	10.814605
ENSG00000069812	HES2	1	-	6412418	6424670	0.027927	0.005799	0.011065
ENSG00000097021	ACOT7	1	-	6264269	6394391	2.529773	0.525340	1.002355
ENSG00000271746	RP1-202O8.3	1	+	6393555	6394391	3.541219	0.735380	1.403113
ENSG00000116251	RPL22	1	-	6181269	6209389	55.003769	11.422249	21.793774
ENSG00000226944	RP1-120G22.11	1	-	6204840	6205780	6.201058	1.287730	2.457004
ENSG00000158286	RNF207	1	+	6205475	6221299	17.049185	3.540485	6.755284
ENSG00000116237	ICMT	1	-	6221193	6235972	64.664948	13.428517	25.621758
ENSG00000173662	TAS1R1	1	+	6555181	6579757	0.615145	0.127743	0.243735
ENSG00000162408	NOL9	1	-	6521347	6554535	15.677910	3.255722	6.211953
ENSG00000253022	RNU6-731P	1	+	6540854	6540964	0.000000	0.000000	0.000000
ENSG00000229519	RP11-58A11.2	1	+	6547905	6548619	1.226933	0.254789	0.486139
ENSG00000187017	ESPN	1	+	6424788	6461370	5.040303	1.046685	1.997085
ENSG00000265392	MIR4252	1	-	6429834	6429896	0.000000	0.000000	0.000000
ENSG00000231868	RP1-202O8.2	1	-	6443034	6447006	0.122507	0.025440	0.048540
ENSG00000215788	TNFRSF25	1	-	6461151	6466195	77.456863	16.084927	30.690212
ENSG00000171680	PLEKHG5	1	-	6466092	6520061	13.670095	2.838773	5.416410
ENSG00000237436	RP11-312B8.1	1	-	6783892	6784843	2.653012	0.550932	1.051185
ENSG00000204859	ZBTB48	1	+	6580001	6589280	42.897289	8.908180	16.996904
ENSG00000162413	KLHL21	1	-	6590724	6614607	32.012630	6.647839	12.684149
ENSG00000116273	PHF13	1	+	6613685	6624033	42.242325	8.772168	16.737392
ENSG00000041988	THAP3	1	+	6624866	6635586	45.640594	9.477863	18.083866
ENSG00000007923	DNAJC11	1	-	6634168	6701924	8.123388	1.686927	3.218676
ENSG00000171735	CAMTA1	1	+	6785324	7769706	0.636240	0.132124	0.252093
ENSG00000227950	RP11-312B8.2	1	-	6834333	6834618	0.000000	0.000000	0.000000
ENSG00000237365	RP11-334N17.1	1	-	7008376	7014279	0.000000	0.000000	0.000000
ENSG00000207056	RNU1-8P	1	+	7219360	7219524	0.000000	0.000000	0.000000
ENSG00000280801	Z98052.1	1	+	7264193	7264277	0.000000	0.000000	0.000000
ENSG00000237402	CAMTA1-IT1	1	+	7368942	7370270	1.035616	0.215059	0.410335
ENSG00000237728	RP3-453P22.2	1	-	7382487	7389754	0.000000	0.000000	0.000000
ENSG00000225126	RP4-549F15.1	1	-	7441096	7441554	3.360111	0.697771	1.331354
ENSG00000270171	RP11-338N10.1	1	-	7693124	7694844	0.561302	0.116562	0.222401
ENSG00000270035	RP11-338N10.2	1	-	7698303	7698872	1.033333	0.214585	0.409431
ENSG00000269978	RP11-338N10.3	1	-	7700704	7700970	5.752809	1.194646	2.279397
ENSG00000049245	VAMP3	1	+	7771269	7781432	191.473862	39.762039	75.866402
ENSG00000269925	RP3-467L1.6	1	+	7776383	7776775	13.671756	3.271109	6.241312
ENSG00000049249	TNFRSF9	1	-	7915894	7943165	0.032232	0.006693	0.012771
ENSG00000270330	RP5-892F13.2	1	+	7942372	7942726	0.000000	0.000000	0.000000
ENSG00000049246	PER3	1	+	7784320	7845177	28.375008	7.390142	14.100472
ENSG00000236266	RP3-467L1.4	1	-	7810242	7827342	10.102333	2.097881	4.002779
ENSG00000049247	UTS2	1	-	7843083	7853512	9.131211	1.896215	3.617998
ENSG00000116288	PARK7	1	+	7954291	7985505	47.837795	9.934140	18.954449
ENSG00000200344	Y_RNA	1	-	7982881	7982983	5.427185	1.127025	2.150377
ENSG00000227634	RP11-431K24.3	1	+	8208672	8215210	0.000000	0.000000	0.000000
ENSG00000162426	SLC45A1	1	+	8317826	8344167	24.861496	5.162813	9.850703
ENSG00000252254	Y_RNA	1	+	8328067	8328179	1.884956	0.391436	0.746863
ENSG00000116285	ERRFI1	1	-	8004404	8026308	226.546143	47.045254	89.762856
ENSG00000238290	RP11-431K24.1	1	+	8026738	8122702	1.114481	0.231436	0.441583
ENSG00000232848	CTA-215D11.4	1	-	8057245	8058463	0.318750	0.066193	0.126296
ENSG00000142599	RERE	1	-	8352397	8817643	15.984343	3.319357	6.333369
ENSG00000232912	RP5-1115A15.1	1	+	8424645	8434838	1.801983	0.374205	0.713988
ENSG00000221083	SNORA77	1	-	8511795	8511919	0.000000	0.000000	0.000000
ENSG00000270282	RP5-1115A15.2	1	+	8512653	8513021	0.585366	0.121559	0.231936
ENSG00000280851	AL096855.1	1	-	8512985	8513065	0.000000	0.000000	0.000000
ENSG00000234619	RPL7P11	1	+	8750430	8751087	0.115502	0.023985	0.045765
ENSG00000224315	RPL7P7	1	-	8786211	8786913	0.073969	0.015361	0.029308
ENSG00000222511	Y_RNA	1	-	8796571	8796673	0.000000	0.000000	0.000000
ENSG00000226545	RP4-633I8.3	1	+	8798475	8799506	0.000000	0.000000	0.000000
ENSG00000228423	RP4-633I8.4	1	-	8805860	8807051	0.000000	0.000000	0.000000
ENSG00000238249	HMGN2P17	1	+	8893409	8894151	0.436967	0.090742	0.173137
ENSG00000131686	CA6	1	+	8945867	8975092	0.127348	0.026445	0.050458
ENSG00000197241	SLC2A7	1	-	9003300	9026345	0.147498	0.030630	0.058442
ENSG00000142583	SLC2A5	1	-	9035107	9088478	3.626326	0.753054	1.436835
ENSG00000252404	SCARNA16	1	+	9082696	9082879	0.000000	0.000000	0.000000
ENSG00000281506	AL158048.1	1	+	9082803	9082880	0.000000	0.000000	0.000000
ENSG00000180758	GPR157	1	-	9100305	9129170	9.746277	2.023941	3.861702
ENSG00000207865	MIR34A	1	-	9151668	9151777	0.000000	0.000000	0.000000
ENSG00000228526	RP3-510D11.1	1	-	9182007	9202619	1.195926	0.248350	0.473854
ENSG00000234546	RP3-510D11.2	1	+	9182204	9192089	7.601354	1.578520	3.011833
ENSG00000074800	ENO1	1	-	8861002	8879249	439.764252	91.322769	174.244843
ENSG00000280816	Metazoa_SRP	1	+	8862002	8862260	5.501931	1.142547	2.179993
ENSG00000274258	MIR6728	1	-	8866502	8866590	1.853933	105.408928	201.121384
ENSG00000236269	ENO1-IT1	1	-	8875788	8878007	0.779570	0.161888	0.308884
ENSG00000230679	ENO1-AS1	1	+	8878835	8879894	2.043860	0.424434	0.809825
ENSG00000235263	RP13-392I16.1	1	-	9501092	9503471	0.000000	0.000000	0.000000
ENSG00000171621	SPSB1	1	+	9292880	9369532	3.217339	0.668122	1.274785
ENSG00000171612	SLC25A33	1	+	9539482	9585179	9.949014	2.066042	3.942031
ENSG00000231181	RP13-15M17.1	1	+	9576427	9576985	3.992844	0.829166	1.582058
ENSG00000049239	H6PD	1	+	9234775	9271337	67.441010	14.005003	26.721697
ENSG00000188807	TMEM201	1	+	9588922	9614873	18.127346	3.764379	7.182477
ENSG00000178585	CTNNBIP1	1	-	9848276	9910336	5.919390	1.229238	2.345400
ENSG00000223989	RP11-84A14.5	1	+	9848318	9850154	0.000000	0.000000	0.000000
ENSG00000162444	RBP7	1	+	9997206	10016020	13.655052	2.835649	5.410450
ENSG00000162441	LZIC	1	-	9922113	9943407	12.480956	2.591833	4.945245
ENSG00000228150	RP11-84A14.4	1	+	9942923	9949974	0.918182	0.190672	0.363805
ENSG00000173614	NMNAT1	1	+	9943428	9985501	9.256616	1.922257	3.667687
ENSG00000202415	RN7SKP269	1	+	9947318	9947636	0.213166	0.044267	0.084461
ENSG00000265521	MIR5697	1	+	9967381	9967458	0.000000	0.000000	0.000000
ENSG00000241326	RP11-807G9.2	1	+	9983141	9984568	16.213303	3.366903	6.424088
ENSG00000171608	PIK3CD	1	+	9651732	9729114	7.796360	1.619016	3.089099
ENSG00000179840	PIK3CD-AS1	1	-	9652610	9654586	0.000000	0.000000	0.000000
ENSG00000233268	RP11-558F24.2	1	-	9660828	9662626	0.000000	0.000000	0.000000
ENSG00000231789	PIK3CD-AS2	1	-	9672426	9687555	3.359957	0.697739	1.331293
ENSG00000171603	CLSTN1	1	-	9729026	9824526	152.225052	31.611513	60.315109
ENSG00000271264	MZT1P1	1	+	9780822	9781240	0.000000	0.000000	0.000000
ENSG00000130939	UBE4B	1	+	10032832	10181239	10.370529	2.153575	4.109045
ENSG00000224340	RP11-496H15.2	1	-	10054445	10054781	0.000000	0.000000	0.000000
ENSG00000233623	PGAM1P11	1	+	10058671	10059648	0.447059	0.092838	0.177135
ENSG00000201746	RNU6-828P	1	+	10163268	10163374	1.906542	0.395918	0.755416
ENSG00000054523	KIF1B	1	+	10210805	10381603	14.488958	3.008821	5.740862
ENSG00000264881	MIR1273D	1	+	10227718	10227803	0.000000	0.000000	0.000000
ENSG00000199562	RNU6-37P	1	+	10298966	10299072	2.560748	0.531773	1.014628
ENSG00000264501	RN7SL731P	1	+	10306465	10306757	31.784983	6.600565	12.593950
ENSG00000142657	PGD	1	+	10398592	10420144	28.157745	5.847322	11.156754
ENSG00000271989	RP4-736L20.3	1	-	10429881	10430677	0.000000	0.000000	0.000000
ENSG00000251503	APITD1-CORT	1	+	10430102	10452153	5.602194	1.163368	2.219720
ENSG00000175279	APITD1	1	+	10430443	10442809	17.098907	3.550811	6.774985
ENSG00000241563	CORT	1	+	10449719	10451902	2.719469	0.564733	1.077517
ENSG00000215785	CFL1P6	1	-	10990978	10991797	0.000000	0.000000	0.000000
ENSG00000175262	C1orf127	1	-	10946471	10982037	0.191156	0.039696	0.075740
ENSG00000130940	CASZ1	1	-	10636604	10796650	2.735099	0.567979	1.083710
ENSG00000272078	RP4-734G22.3	1	+	10639241	10654333	2.829105	0.587500	1.120957
ENSG00000160049	DFFA	1	-	10456522	10472526	27.894594	5.792675	11.052487
ENSG00000203469	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
ENSG00000142655	PEX14	1	+	10472288	10630758	3.538432	0.734801	1.402009
