Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000237330	RNF223	1	-	1070966	1074307	0.157729	0.053018	0.101423
ENSG00000217801	RP11-465B22.3	1	+	1059734	1069355	0.651016	0.218829	0.418618
ENSG00000273443	RP11-54O7.18	1	-	1062208	1063288	0.410133	0.137860	0.263725
ENSG00000188157	AGRN	1	+	1020123	1056118	14.062311	4.726838	9.042388
ENSG00000242590	RP11-54O7.14	1	+	1055033	1056116	32.323383	10.865026	20.784678
ENSG00000223823	LINC01342	1	+	1137017	1144056	0.000000	0.000000	0.000000
ENSG00000198976	MIR429	1	+	1169005	1169087	0.048193	0.020249	0.038736
ENSG00000272141	RP11-465B22.8	1	+	1169357	1170343	0.129686	0.043933	0.084042
ENSG00000186891	TNFRSF18	1	-	1203508	1206691	0.423358	0.142306	0.272229
ENSG00000131591	C1orf159	1	-	1081818	1116361	2.864038	0.962704	1.841642
ENSG00000205231	TTLL10-AS1	1	-	1173056	1179555	0.165629	0.055674	0.106503
ENSG00000162571	TTLL10	1	+	1173884	1197935	0.175136	0.058869	0.112616
ENSG00000186827	TNFRSF4	1	-	1211326	1214138	1.378850	0.463480	0.886632
ENSG00000184163	FAM132A	1	-	1242446	1246722	3.152731	1.059744	2.027278
ENSG00000176022	B3GALT6	1	+	1232265	1235041	17.127476	5.757390	11.013823
ENSG00000260179	RP5-902P8.12	1	-	1249777	1251334	0.936457	0.314776	0.602163
ENSG00000230021	RP5-857K21.4	1	-	601436	724707	0.118828	0.039942	0.076409
ENSG00000223659	RP5-857K21.5	1	-	627377	629010	0.023691	0.007963	0.015234
ENSG00000225972	MTND1P23	1	+	629062	629433	193.428757	65.018211	124.379135
ENSG00000225630	MTND2P28	1	+	629640	630683	1844.693726	622.493896	1190.823975
ENSG00000276171	AC114498.1	1	+	630896	630958	260.337311	87.508530	167.402863
ENSG00000237973	RP5-857K21.6	1	+	631074	632616	297.366272	105.922829	202.629196
ENSG00000278791	MIR6723	1	-	632325	632413	0.000000	0.000000	0.000000
ENSG00000229344	RP5-857K21.7	1	+	632757	633438	14.334802	4.818431	9.217607
ENSG00000240409	MTATP8P1	1	+	633535	633741	48.315624	16.240582	31.068054
ENSG00000248527	MTATP6P1	1	+	633696	634376	1653.172119	555.689270	1063.027588
ENSG00000198744	RP5-857K21.11	1	+	634376	634922	103.437843	34.769100	66.512901
ENSG00000268663	WBP1LP6	1	+	674842	675265	0.000000	0.000000	0.000000
ENSG00000273547	OR4F16	1	-	685716	686654	0.080405	0.027027	0.051702
ENSG00000229376	CICP3	1	+	722092	724903	0.520515	0.174963	0.334703
ENSG00000078808	SDF4	1	-	1216908	1232031	57.287006	19.256180	36.836861
ENSG00000160087	UBE2J2	1	-	1253909	1273885	15.265387	5.131234	9.815994
ENSG00000230415	RP5-902P8.10	1	+	1275223	1280420	12.128655	4.076868	7.799003
ENSG00000162572	SCNN1D	1	+	1280436	1292029	18.066698	6.072853	11.617301
ENSG00000224051	CPTP	1	+	1324756	1328897	13.038988	4.382863	8.384368
ENSG00000131584	ACAP3	1	-	1292376	1309609	24.745092	8.317697	15.911661
ENSG00000278073	MIR6726	1	-	1296110	1296170	0.065574	0.022042	0.042166
ENSG00000169972	PUSL1	1	+	1308567	1311677	4.054341	1.362807	2.607034
ENSG00000127054	CPSF3L	1	-	1311585	1324691	44.192268	14.854576	28.416641
ENSG00000274153	MIR6727	1	-	1312502	1312566	7.538462	2.533942	4.847404
ENSG00000240731	RP5-890O3.9	1	-	1317581	1318689	48.914509	16.441887	31.453150
ENSG00000169962	TAS1R3	1	+	1331314	1335306	1.536266	0.516393	0.987854
ENSG00000107404	DVL1	1	-	1335276	1349350	82.888695	27.861807	53.299332
ENSG00000275884	MIR6808	1	-	1339650	1339708	3.220339	3.510421	6.715397
ENSG00000223663	RP5-890O3.3	1	+	1378666	1379032	1.386921	0.466193	0.891822
ENSG00000175756	AURKAIP1	1	-	1373730	1375495	47.827461	16.076492	30.754154
ENSG00000162576	MXRA8	1	-	1352689	1361777	210.921524	70.898148	135.627380
ENSG00000272455	RP4-758J18.13	1	+	1409096	1410618	10.017176	4.340816	8.303932
ENSG00000224870	RP4-758J18.2	1	+	1399522	1402046	18.127750	6.858255	13.119766
ENSG00000242485	MRPL20	1	-	1401908	1407313	31.413704	10.559252	20.199732
ENSG00000264293	RN7SL657P	1	-	1405460	1405752	11.587030	6.732048	12.878335
ENSG00000221978	CCNL2	1	-	1385711	1399328	104.899490	35.260410	67.452774
ENSG00000235098	ANKRD65	1	-	1418420	1421769	34.503403	11.597807	22.186480
ENSG00000225905	RP4-758J18.7	1	+	1420245	1422691	3.607735	1.212687	2.319856
ENSG00000205116	TMEM88B	1	+	1426128	1427787	5.788618	1.945758	3.722214
ENSG00000215915	ATAD3C	1	+	1449689	1470158	23.309042	7.834989	14.988249
ENSG00000160072	ATAD3B	1	+	1471769	1497848	14.023564	4.713813	9.017473
ENSG00000205090	TMEM240	1	-	1535174	1540453	4.923188	1.654857	3.165723
ENSG00000197785	ATAD3A	1	+	1512151	1534687	6.204401	2.085517	3.989572
ENSG00000225285	RP4-758J18.10	1	-	1430539	1434573	12.320799	4.141454	7.922556
ENSG00000179403	VWA1	1	+	1434861	1442882	246.482971	82.851601	158.494202
ENSG00000274481	RP11-345P4.11	1	-	1583510	1583909	0.375000	0.126891	0.242741
ENSG00000215014	RP5-832C2.5	1	+	1574975	1577075	0.455497	0.153269	0.293201
ENSG00000228594	C1orf233	1	-	1598012	1600096	2.611511	0.877982	1.679569
ENSG00000160075	SSU72	1	-	1541673	1574869	27.177834	9.135427	17.475971
ENSG00000272106	RP11-345P4.9	1	-	1613758	1615795	16.366045	5.501204	10.523742
ENSG00000197530	MIB2	1	+	1615415	1630610	19.832663	6.666455	12.752856
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.293110	0.098525	0.188476
ENSG00000248333	CDK11B	1	-	1635227	1722818	24.094318	8.098948	15.493199
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.262500	0.088235	0.168794
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	18.612350	6.256266	11.968168
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	5.027074	1.689776	3.232524
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	4.197211	1.410830	2.698903
ENSG00000215914	MMP23A	1	+	1699942	1701782	0.588987	0.197979	0.378732
ENSG00000008128	CDK11A	1	-	1702730	1724324	11.909027	4.003043	7.657777
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	11.154603	3.749454	7.172666
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	5.869540	1.972959	3.774249
ENSG00000215790	SLC35E2	1	-	1724838	1745992	3.596987	1.209074	2.312945
ENSG00000008130	NADK	1	-	1751232	1780457	35.178719	11.824804	22.620724
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	1.984547	0.667076	1.276109
ENSG00000169885	CALML6	1	+	1914827	1917296	1.217148	0.409126	0.782654
ENSG00000178821	TMEM52	1	-	1917590	1919273	0.503764	0.169333	0.323932
ENSG00000226969	RP11-547D24.3	1	-	2049203	2050070	0.139405	0.046859	0.089641
ENSG00000187730	GABRD	1	+	2019324	2030751	0.503112	0.169114	0.323513
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.233720	0.078562	0.150287
ENSG00000078369	GNB1	1	-	1785285	1891117	93.019638	32.017418	61.248966
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.093021	0.031268	0.059815
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.072212	0.024273	0.046434
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	4.083045	1.372455	2.625492
ENSG00000162585	C1orf86	1	-	2184461	2212720	7.337369	2.466348	4.718097
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	0.978528	0.328918	0.629216
ENSG00000116151	MORN1	1	-	2321253	2391707	1.784212	1.098471	2.101364
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	0.914807	0.307499	0.588242
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	2.874533	1.529821	2.926531
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	0.850352	0.285833	0.546796
ENSG00000157933	SKI	1	+	2228695	2310119	7.146293	2.402121	4.595230
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.294914	0.099131	0.189636
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.167033	0.056146	0.107406
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
ENSG00000197921	HES5	1	-	2528745	2530245	0.808576	0.271791	0.519933
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	2.186747	0.735380	1.406774
ENSG00000157881	PANK4	1	-	2508533	2526600	7.966947	2.677971	5.122930
ENSG00000157916	RER1	1	+	2391775	2405444	43.517792	14.627861	27.982939
ENSG00000157911	PEX10	1	-	2403964	2413797	35.356293	11.884494	22.734907
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	0.299152	0.100556	0.192362
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	1.217252	0.409161	0.782721
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	2.545299	0.855565	1.636686
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	33.647240	11.310020	21.635946
ENSG00000169717	ACTRT2	1	+	3021483	3022903	0.256158	0.086340	0.165168
ENSG00000157870	FAM213B	1	+	2586491	2591469	25.288395	8.500319	16.261017
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.156941	0.052753	0.100917
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.190349	0.063983	0.122399
ENSG00000215912	TTC34	1	-	2635976	2801721	1.858983	0.931206	1.781386
ENSG00000272088	RP11-168F9.2	1	+	3487246	3487627	3.397906	1.142156	2.184932
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	12.421254	4.175220	7.987151
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	5.744373	1.930886	3.693763
ENSG00000177133	LINC00982	1	-	3059615	3068437	40.144241	26.633282	50.949177
ENSG00000142611	PRDM16	1	+	3069168	3438621	12.997207	4.368819	8.357502
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	0.321962	0.108223	0.207029
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.367949	0.123681	0.236600
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.215834	0.072549	0.138786
ENSG00000162591	MEGF6	1	-	3489920	3611495	2.941399	0.988708	1.891387
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.000000	0.000000	0.000000
ENSG00000158109	TPRG1L	1	+	3625002	3630127	55.340515	18.601894	35.585220
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.131579	0.044228	0.084608
ENSG00000235169	SMIM1	1	+	3772788	3775982	1.322851	0.444657	0.850624
ENSG00000130764	LRRC47	1	-	3778558	3796504	25.288973	8.500513	16.261389
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	0.484848	0.162974	0.311768
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	11.369115	3.821559	7.310602
ENSG00000116213	WRAP73	1	-	3630767	3652761	12.006247	4.035722	7.720292
ENSG00000078900	TP73	1	+	3652520	3736201	0.248485	0.083525	0.159782
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.201592	0.067762	0.129628
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.646724	0.217387	0.415858
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	26.602468	11.880153	22.726601
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.000000	0.000000
ENSG00000116198	CEP104	1	-	3812081	3857214	10.141045	3.408762	6.520925
ENSG00000169598	DFFB	1	+	3857267	3885429	9.763824	3.281965	6.278363
ENSG00000236423	LINC01134	1	+	3900372	3917225	0.153551	0.051614	0.098737
ENSG00000233304	LINC01346	1	+	3940613	3955262	0.106973	0.035957	0.068786
ENSG00000226374	RP13-614K11.2	1	-	3947149	3948980	0.000000	0.000000	0.000000
ENSG00000198912	C1orf174	1	-	3889125	3900293	10.078927	3.387882	6.480981
ENSG00000229280	EEF1DP6	1	-	4175528	4175899	0.400538	0.135538	0.259284
ENSG00000235054	RP5-1166F10.1	1	+	4412051	4424687	0.016370	0.005503	0.010526
ENSG00000227169	RP1-37J18.1	1	-	4551735	4552145	0.213483	0.071759	0.137274
ENSG00000232596	RP1-37J18.2	1	+	4571548	4583421	0.148094	0.049780	0.095228
ENSG00000196581	AJAP1	1	+	4654732	4792534	0.305534	0.102701	0.196465
ENSG00000231510	RP11-542C10.1	1	-	5086459	5090899	0.173719	0.058393	0.111705
ENSG00000260972	RP1-58B11.1	1	+	5492978	5494674	0.311137	0.104782	0.200448
ENSG00000236948	RP11-154H17.1	1	-	5587368	5668295	0.066116	0.022224	0.042514
ENSG00000264101	MIR4689	1	-	5862672	5862741	0.528571	0.182473	0.349070
ENSG00000116254	CHD5	1	-	6101793	6180123	0.348028	0.116984	0.223790
ENSG00000131697	NPHP4	1	-	5862811	5992473	2.962215	0.995705	1.904772
ENSG00000266687	AL356261.1	1	-	5893839	5893924	0.000000	0.000000	0.000000
ENSG00000069424	KCNAB2	1	+	5991466	6101193	0.998364	0.335585	0.641971
ENSG00000173673	HES3	1	+	6244192	6245578	0.216643	0.072821	0.139306
ENSG00000225077	LINC00337	1	+	6236240	6239444	0.179228	0.060245	0.115248
ENSG00000158292	GPR153	1	-	6247346	6260975	18.566633	6.240899	11.938771
ENSG00000069812	HES2	1	-	6412418	6424670	0.112077	0.037673	0.072068
ENSG00000097021	ACOT7	1	-	6264269	6394391	1.451063	0.487753	0.933067
ENSG00000271746	RP1-202O8.3	1	+	6393555	6394391	1.629630	0.547776	1.047889
ENSG00000116251	RPL22	1	-	6181269	6209389	33.048401	11.108730	21.250879
ENSG00000226944	RP1-120G22.11	1	-	6204840	6205780	1.415344	0.475747	0.910099
ENSG00000158286	RNF207	1	+	6205475	6221299	7.856011	2.640682	5.051595
ENSG00000116237	ICMT	1	-	6221193	6235972	27.374271	9.201455	17.602285
ENSG00000173662	TAS1R1	1	+	6555181	6579757	0.392116	0.131804	0.252140
ENSG00000162408	NOL9	1	-	6521347	6554535	8.556835	2.876253	5.502241
ENSG00000253022	RNU6-731P	1	+	6540854	6540964	0.000000	0.000000	0.000000
ENSG00000229519	RP11-58A11.2	1	+	6547905	6548619	0.820449	0.275782	0.527568
ENSG00000187017	ESPN	1	+	6424788	6461370	4.564326	1.534230	2.934966
ENSG00000265392	MIR4252	1	-	6429834	6429896	0.000000	0.000000	0.000000
ENSG00000231868	RP1-202O8.2	1	-	6443034	6447006	0.000000	0.000000	0.000000
ENSG00000215788	TNFRSF25	1	-	6461151	6466195	42.658882	14.339151	27.430641
ENSG00000171680	PLEKHG5	1	-	6466092	6520061	6.920571	2.326247	4.450086
ENSG00000204859	ZBTB48	1	+	6580001	6589280	22.071932	7.419153	14.192759
ENSG00000162413	KLHL21	1	-	6590724	6614607	14.779464	4.967898	9.503534
ENSG00000116273	PHF13	1	+	6613685	6624033	22.378159	7.522086	14.389668
ENSG00000228750	RP11-242F24.1	1	+	6724637	6730012	0.067593	0.022720	0.043464
ENSG00000237436	RP11-312B8.1	1	-	6783892	6784843	0.802410	0.269718	0.515968
ENSG00000041988	THAP3	1	+	6624866	6635586	31.905821	10.724669	20.516174
ENSG00000007923	DNAJC11	1	-	6634168	6701924	5.370801	1.805315	3.453548
ENSG00000171735	CAMTA1	1	+	6785324	7769706	0.428925	0.144177	0.275809
ENSG00000227950	RP11-312B8.2	1	-	6834333	6834618	0.000000	0.000000	0.000000
ENSG00000237365	RP11-334N17.1	1	-	7008376	7014279	0.432665	0.145434	0.278214
ENSG00000207056	RNU1-8P	1	+	7219360	7219524	0.000000	0.000000	0.000000
ENSG00000280801	Z98052.1	1	+	7264193	7264277	0.000000	0.000000	0.000000
ENSG00000237402	CAMTA1-IT1	1	+	7368942	7370270	0.000000	0.000000	0.000000
ENSG00000237728	RP3-453P22.2	1	-	7382487	7389754	0.095597	0.032134	0.061471
ENSG00000225126	RP4-549F15.1	1	-	7441096	7441554	0.379501	0.127564	0.244028
ENSG00000270171	RP11-338N10.1	1	-	7693124	7694844	0.528762	0.177736	0.340006
ENSG00000270035	RP11-338N10.2	1	-	7698303	7698872	1.731579	0.582045	1.113445
ENSG00000269978	RP11-338N10.3	1	-	7700704	7700970	2.348315	0.789351	1.510020
ENSG00000049245	VAMP3	1	+	7771269	7781432	111.340996	37.425625	71.594810
ENSG00000269925	RP3-467L1.6	1	+	7776383	7776775	4.966921	1.767892	3.381958
ENSG00000049249	TNFRSF9	1	-	7915894	7943165	0.086488	0.029072	0.055614
ENSG00000270330	RP5-892F13.2	1	+	7942372	7942726	0.000000	0.000000	0.000000
ENSG00000049246	PER3	1	+	7784320	7845177	11.885683	5.262033	10.066210
ENSG00000236266	RP3-467L1.4	1	-	7810242	7827342	4.467470	1.501674	2.872686
ENSG00000049247	UTS2	1	-	7843083	7853512	5.748744	1.932355	3.696574
ENSG00000116288	PARK7	1	+	7954291	7985505	25.946226	8.721439	16.684019
ENSG00000200344	Y_RNA	1	-	7982881	7982983	1.300971	0.437302	0.836554
ENSG00000227634	RP11-431K24.3	1	+	8208672	8215210	0.040241	0.013526	0.025876
ENSG00000233645	RP11-431K24.4	1	-	8218190	8220529	0.000000	0.000000	0.000000
ENSG00000238290	RP11-431K24.1	1	+	8026738	8122702	0.744618	0.250292	0.478806
ENSG00000232848	CTA-215D11.4	1	-	8057245	8058463	0.190000	0.063866	0.122174
ENSG00000162426	SLC45A1	1	+	8317826	8344167	14.080679	4.733012	9.054199
ENSG00000252254	Y_RNA	1	+	8328067	8328179	0.566372	0.190378	0.364190
ENSG00000116285	ERRFI1	1	-	8004404	8026308	91.533760	30.767717	58.858307
ENSG00000142599	RERE	1	-	8352397	8817643	10.780201	3.623605	6.931916
ENSG00000232912	RP5-1115A15.1	1	+	8424645	8434838	0.812190	0.273006	0.522257
ENSG00000221083	SNORA77	1	-	8511795	8511919	0.472000	0.158656	0.303507
ENSG00000270282	RP5-1115A15.2	1	+	8512653	8513021	0.203252	0.068320	0.130696
ENSG00000280851	AL096855.1	1	-	8512985	8513065	0.000000	0.000000	0.000000
ENSG00000234619	RPL7P11	1	+	8750430	8751087	0.115502	0.038824	0.074270
ENSG00000224315	RPL7P7	1	-	8786211	8786913	0.247511	0.083197	0.159155
ENSG00000222511	Y_RNA	1	-	8796571	8796673	0.000000	0.000000	0.000000
ENSG00000226545	RP4-633I8.3	1	+	8798475	8799506	0.000000	0.000000	0.000000
ENSG00000228423	RP4-633I8.4	1	-	8805860	8807051	0.152975	0.051420	0.098366
ENSG00000232208	RP3-477M7.5	1	-	8907393	8907744	0.426136	0.144194	0.275842
ENSG00000238249	HMGN2P17	1	+	8893409	8894151	0.399731	0.134364	0.257036
ENSG00000265141	RN7SL451P	1	-	8979576	8979874	0.498328	0.168630	0.322587
ENSG00000131686	CA6	1	+	8945867	8975092	0.107438	0.036114	0.069085
ENSG00000197241	SLC2A7	1	-	9003300	9026345	0.153996	0.051763	0.099023
ENSG00000142583	SLC2A5	1	-	9035107	9088478	1.868968	0.628226	1.201789
ENSG00000252404	SCARNA16	1	+	9082696	9082879	0.000000	0.000000	0.000000
ENSG00000281506	AL158048.1	1	+	9082803	9082880	0.000000	0.000000	0.000000
ENSG00000180758	GPR157	1	-	9100305	9129170	4.794304	1.611534	3.082847
ENSG00000207865	MIR34A	1	-	9151668	9151777	1.327273	6.788437	12.986205
ENSG00000074800	ENO1	1	-	8861002	8879249	192.579330	64.732689	123.832924
ENSG00000280816	Metazoa_SRP	1	+	8862002	8862260	3.173745	1.066807	2.040791
ENSG00000274258	MIR6728	1	-	8866502	8866590	2.134831	0.717592	1.372745
ENSG00000236269	ENO1-IT1	1	-	8875788	8878007	0.436828	0.146833	0.280890
ENSG00000230679	ENO1-AS1	1	+	8878835	8879894	1.377193	0.462923	0.885567
ENSG00000228526	RP3-510D11.1	1	-	9182007	9202619	6.242367	2.098279	4.013985
ENSG00000234546	RP3-510D11.2	1	+	9182204	9192089	6.824061	2.293807	4.388028
ENSG00000171621	SPSB1	1	+	9292880	9369532	1.661584	0.558517	1.068437
ENSG00000235263	RP13-392I16.1	1	-	9501092	9503471	0.371469	0.124864	0.238863
ENSG00000049239	H6PD	1	+	9234775	9271337	30.779152	10.345956	19.791700
ENSG00000171612	SLC25A33	1	+	9539482	9585179	4.219772	1.418414	2.713410
ENSG00000231181	RP13-15M17.1	1	+	9576427	9576985	0.270125	0.090799	0.173697
ENSG00000188807	TMEM201	1	+	9588922	9614873	10.552321	3.547006	6.785384
ENSG00000178585	CTNNBIP1	1	-	9848276	9910336	4.957581	1.666417	3.187838
ENSG00000223989	RP11-84A14.5	1	+	9848318	9850154	0.000000	0.000000	0.000000
ENSG00000171608	PIK3CD	1	+	9651732	9729114	3.740029	1.257155	2.404924
ENSG00000179840	PIK3CD-AS1	1	-	9652610	9654586	0.082830	0.027842	0.053262
ENSG00000233268	RP11-558F24.2	1	-	9660828	9662626	0.000000	0.000000	0.000000
ENSG00000231789	PIK3CD-AS2	1	-	9672426	9687555	0.949947	0.319311	0.610838
ENSG00000171603	CLSTN1	1	-	9729026	9824526	101.606133	34.153397	65.335075
ENSG00000271264	MZT1P1	1	+	9780822	9781240	0.000000	0.000000	0.000000
ENSG00000162441	LZIC	1	-	9922113	9943407	6.067987	2.039664	3.901855
ENSG00000228150	RP11-84A14.4	1	+	9942923	9949974	0.345455	0.116120	0.222135
ENSG00000173614	NMNAT1	1	+	9943428	9985501	4.641432	1.560149	2.984547
ENSG00000202415	RN7SKP269	1	+	9947318	9947636	0.090909	0.030558	0.058457
ENSG00000265521	MIR5697	1	+	9967381	9967458	0.000000	0.000000	0.000000
ENSG00000241326	RP11-807G9.2	1	+	9983141	9984568	6.339449	2.130912	4.076411
ENSG00000162444	RBP7	1	+	9997206	10016020	33.756096	11.346612	21.705944
ENSG00000130939	UBE4B	1	+	10032832	10181239	7.146711	2.402261	4.595499
ENSG00000224340	RP11-496H15.2	1	-	10054445	10054781	0.451039	0.151610	0.290028
ENSG00000233623	PGAM1P11	1	+	10058671	10059648	0.567647	0.190806	0.365010
ENSG00000201746	RNU6-828P	1	+	10163268	10163374	0.242991	0.081678	0.156249
ENSG00000271989	RP4-736L20.3	1	-	10429881	10430677	0.190715	0.064106	0.122634
