Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.571961	0.201117	0.306459
ENSG00000248333	CDK11B	1	-	1635227	1722818	31.136116	10.948280	16.682844
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.105000	0.036921	0.056259
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	23.187752	8.153425	12.424082
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	3.519217	1.237450	1.885609
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	3.339641	1.174306	1.789392
ENSG00000215914	MMP23A	1	+	1699942	1701782	2.027532	0.712934	1.086359
ENSG00000008128	CDK11A	1	-	1702730	1724324	24.504574	8.616455	13.129641
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	23.107439	8.125185	12.381051
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	5.566895	1.957467	2.982763
ENSG00000215790	SLC35E2	1	-	1724838	1745992	6.363346	2.237520	3.409504
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	0.967991	0.340371	0.518653
ENSG00000169885	CALML6	1	+	1914827	1917296	0.621715	0.218611	0.333117
ENSG00000178821	TMEM52	1	-	1917590	1919273	0.998263	0.351016	0.534873
ENSG00000187730	GABRD	1	+	2019324	2030751	0.590768	0.207730	0.316536
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.035190	0.012374	0.018855
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.023687	0.008329	0.012692
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.108675	0.050951	0.077638
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	3.198385	1.124637	1.713706
ENSG00000162585	C1orf86	1	-	2184461	2212720	7.897800	2.777075	4.231670
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	0.871166	0.306325	0.466774
ENSG00000078369	GNB1	1	-	1785285	1891117	117.599426	42.548542	64.834908
ENSG00000157933	SKI	1	+	2228695	2310119	7.361131	2.588368	3.944121
ENSG00000116151	MORN1	1	-	2321253	2391707	1.947235	1.000098	1.523937
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	0.458418	0.161192	0.245622
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	1.804321	0.720376	1.097700
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	1.603873	0.563964	0.859361
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.214946	0.075581	0.115169
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.167033	0.058733	0.089497
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.295720	0.103983	0.158448
ENSG00000197921	HES5	1	-	2528745	2530245	0.751149	0.264124	0.402468
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	1.789157	0.629468	0.959175
ENSG00000157916	RER1	1	+	2391775	2405444	49.905323	17.548029	26.739454
ENSG00000157911	PEX10	1	-	2403964	2413797	52.952759	18.619587	28.372282
ENSG00000157881	PANK4	1	-	2508533	2526600	8.841643	3.108955	4.737385
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	0.168080	0.059101	0.090058
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	0.956869	0.336460	0.512694
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	1.517028	0.533427	0.812829
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	30.809584	10.833463	16.507887
ENSG00000169717	ACTRT2	1	+	3021483	3022903	0.106263	0.037612	0.057313
ENSG00000157870	FAM213B	1	+	2586491	2591469	29.820728	10.485755	15.978055
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.122389	0.043035	0.065576
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.466488	0.164029	0.249946
ENSG00000215912	TTC34	1	-	2635976	2801721	2.177119	1.186895	1.808575
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	12.892049	4.533185	6.907607
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	5.297428	1.862715	2.838381
ENSG00000177133	LINC00982	1	-	3059615	3068437	40.407120	20.396727	31.080261
ENSG00000142611	PRDM16	1	+	3069168	3438621	7.382254	2.595795	3.955439
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	0.253731	0.089219	0.135950
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.000000	0.000000	0.000000
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.087836	0.030885	0.047063
ENSG00000162591	MEGF6	1	-	3489920	3611495	3.681467	1.294501	1.972543
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.000000	0.000000	0.000000
ENSG00000158109	TPRG1L	1	+	3625002	3630127	112.076012	39.408882	60.050735
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.006903	0.002427	0.003699
ENSG00000235169	SMIM1	1	+	3772788	3775982	1.345912	0.473258	0.721145
ENSG00000116213	WRAP73	1	-	3630767	3652761	8.960284	3.150672	4.800953
ENSG00000078900	TP73	1	+	3652520	3736201	0.149736	0.052651	0.080229
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.000000	0.000000	0.000000
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	21.302599	9.678581	14.748095
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.000000	0.000000
ENSG00000130764	LRRC47	1	-	3778558	3796504	43.072189	15.145318	23.078236
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	0.686869	0.241521	0.368027
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	13.613936	4.787019	7.294396
ENSG00000236423	LINC01134	1	+	3900372	3917225	0.054463	0.019151	0.029181
ENSG00000260972	RP1-58B11.1	1	+	5492978	5494674	0.037124	0.013261	0.020207
ENSG00000236948	RP11-154H17.1	1	-	5587368	5668295	0.000000	0.000000	0.000000
ENSG00000198912	C1orf174	1	-	3889125	3900293	14.869641	5.228558	7.967208
ENSG00000196581	AJAP1	1	+	4654732	4792534	0.442674	0.155656	0.237186
ENSG00000116198	CEP104	1	-	3812081	3857214	9.933223	3.492783	5.322257
ENSG00000169598	DFFB	1	+	3857267	3885429	6.926615	2.435580	3.711306
ENSG00000116254	CHD5	1	-	6101793	6180123	0.172295	0.060583	0.092316
ENSG00000131697	NPHP4	1	-	5862811	5992473	2.407230	0.846446	1.289803
ENSG00000266687	AL356261.1	1	-	5893839	5893924	0.000000	0.000000	0.000000
ENSG00000069424	KCNAB2	1	+	5991466	6101193	1.150656	0.404601	0.616526
ENSG00000225077	LINC00337	1	+	6236240	6239444	0.179822	0.063230	0.096349
ENSG00000158292	GPR153	1	-	6247346	6260975	24.946104	8.771708	13.366214
ENSG00000116251	RPL22	1	-	6181269	6209389	41.880726	14.726369	22.439844
ENSG00000226944	RP1-120G22.11	1	-	6204840	6205780	6.404762	2.252083	3.431695
ENSG00000158286	RNF207	1	+	6205475	6221299	6.516572	2.291399	3.491603
ENSG00000116237	ICMT	1	-	6221193	6235972	42.109653	14.806865	22.562506
ENSG00000069812	HES2	1	-	6412418	6424670	0.056038	0.019704	0.030025
ENSG00000097021	ACOT7	1	-	6264269	6394391	2.323682	0.817068	1.245037
ENSG00000271746	RP1-202O8.3	1	+	6393555	6394391	0.896057	0.315077	0.480111
ENSG00000173662	TAS1R1	1	+	6555181	6579757	0.183264	0.064440	0.098194
ENSG00000162408	NOL9	1	-	6521347	6554535	10.445085	3.672767	5.596515
ENSG00000253022	RNU6-731P	1	+	6540854	6540964	0.000000	0.000000	0.000000
ENSG00000229519	RP11-58A11.2	1	+	6547905	6548619	0.379052	0.133285	0.203097
ENSG00000187017	ESPN	1	+	6424788	6461370	6.290215	2.211806	3.370320
ENSG00000265392	MIR4252	1	-	6429834	6429896	0.000000	0.000000	0.000000
ENSG00000231868	RP1-202O8.2	1	-	6443034	6447006	0.000000	0.000000	0.000000
ENSG00000215788	TNFRSF25	1	-	6461151	6466195	31.523481	11.084488	16.890396
ENSG00000171680	PLEKHG5	1	-	6466092	6520061	6.064473	2.132429	3.249367
ENSG00000204859	ZBTB48	1	+	6580001	6589280	20.469021	7.197448	10.967376
ENSG00000162413	KLHL21	1	-	6590724	6614607	21.859730	7.686458	11.712523
ENSG00000116273	PHF13	1	+	6613685	6624033	31.007063	10.902901	16.613697
ENSG00000237436	RP11-312B8.1	1	-	6783892	6784843	2.898795	1.019293	1.553185
ENSG00000041988	THAP3	1	+	6624866	6635586	33.612228	11.818947	18.009554
ENSG00000007923	DNAJC11	1	-	6634168	6701924	5.305845	1.865675	2.842891
ENSG00000171735	CAMTA1	1	+	6785324	7769706	0.458887	0.161357	0.245873
ENSG00000227950	RP11-312B8.2	1	-	6834333	6834618	0.531469	0.186879	0.284763
ENSG00000237365	RP11-334N17.1	1	-	7008376	7014279	0.000000	0.000000	0.000000
ENSG00000207056	RNU1-8P	1	+	7219360	7219524	0.000000	0.000000	0.000000
ENSG00000280801	Z98052.1	1	+	7264193	7264277	0.000000	0.000000	0.000000
ENSG00000237402	CAMTA1-IT1	1	+	7368942	7370270	1.243836	0.437366	0.666452
ENSG00000237728	RP3-453P22.2	1	-	7382487	7389754	0.000000	0.000000	0.000000
ENSG00000225126	RP4-549F15.1	1	-	7441096	7441554	0.199446	0.070130	0.106864
ENSG00000270171	RP11-338N10.1	1	-	7693124	7694844	0.353283	0.124224	0.189290
ENSG00000270035	RP11-338N10.2	1	-	7698303	7698872	0.400000	0.140651	0.214321
ENSG00000269978	RP11-338N10.3	1	-	7700704	7700970	2.022472	0.711155	1.083648
ENSG00000049249	TNFRSF9	1	-	7915894	7943165	0.013019	0.004578	0.006976
ENSG00000270330	RP5-892F13.2	1	+	7942372	7942726	0.000000	0.000000	0.000000
ENSG00000049246	PER3	1	+	7784320	7845177	13.200748	5.660450	8.625320
ENSG00000236266	RP3-467L1.4	1	-	7810242	7827342	4.004819	1.408200	2.145797
ENSG00000049247	UTS2	1	-	7843083	7853512	3.290341	1.156971	1.762977
ENSG00000049245	VAMP3	1	+	7771269	7781432	157.018311	55.211781	84.130981
ENSG00000269925	RP3-467L1.6	1	+	7776383	7776775	6.157761	2.165231	3.299351
ENSG00000116288	PARK7	1	+	7954291	7985505	39.725281	13.968457	21.284950
ENSG00000200344	Y_RNA	1	-	7982881	7982983	0.854369	0.300419	0.457774
ENSG00000229305	RP11-431K24.2	1	+	8189824	8192770	0.000000	0.000000	0.000000
ENSG00000227634	RP11-431K24.3	1	+	8208672	8215210	0.018109	0.006368	0.009703
ENSG00000238290	RP11-431K24.1	1	+	8026738	8122702	0.306751	0.107862	0.164358
ENSG00000232848	CTA-215D11.4	1	-	8057245	8058463	0.000000	0.000000	0.000000
ENSG00000116285	ERRFI1	1	-	8004404	8026308	118.063553	41.514259	63.258884
ENSG00000162426	SLC45A1	1	+	8317826	8344167	27.769737	9.764572	14.879128
ENSG00000252254	Y_RNA	1	+	8328067	8328179	0.796460	0.280056	0.426746
ENSG00000142599	RERE	1	-	8352397	8817643	11.353029	3.992025	6.082994
ENSG00000232912	RP5-1115A15.1	1	+	8424645	8434838	0.327501	0.115158	0.175476
ENSG00000221083	SNORA77	1	-	8511795	8511919	0.000000	0.000000	0.000000
ENSG00000270282	RP5-1115A15.2	1	+	8512653	8513021	0.000000	0.000000	0.000000
ENSG00000280851	AL096855.1	1	-	8512985	8513065	0.000000	0.000000	0.000000
ENSG00000234619	RPL7P11	1	+	8750430	8751087	0.000000	0.000000	0.000000
ENSG00000224315	RPL7P7	1	-	8786211	8786913	0.000000	0.000000	0.000000
ENSG00000222511	Y_RNA	1	-	8796571	8796673	0.000000	0.000000	0.000000
ENSG00000226545	RP4-633I8.3	1	+	8798475	8799506	0.000000	0.000000	0.000000
ENSG00000228423	RP4-633I8.4	1	-	8805860	8807051	0.000000	0.000000	0.000000
ENSG00000238249	HMGN2P17	1	+	8893409	8894151	0.089278	0.031392	0.047835
ENSG00000131686	CA6	1	+	8945867	8975092	0.000000	0.000000	0.000000
ENSG00000197241	SLC2A7	1	-	9003300	9026345	0.096816	0.034043	0.051874
ENSG00000142583	SLC2A5	1	-	9035107	9088478	2.863738	1.006966	1.534401
ENSG00000252404	SCARNA16	1	+	9082696	9082879	0.000000	0.000000	0.000000
ENSG00000281506	AL158048.1	1	+	9082803	9082880	0.000000	0.000000	0.000000
ENSG00000180758	GPR157	1	-	9100305	9129170	4.811861	1.691977	2.578213
ENSG00000228526	RP3-510D11.1	1	-	9182007	9202619	1.795556	0.631365	0.962065
ENSG00000234546	RP3-510D11.2	1	+	9182204	9192089	3.303553	1.161616	1.770056
ENSG00000074800	ENO1	1	-	8861002	8879249	251.163620	88.315758	134.574387
ENSG00000280816	Metazoa_SRP	1	+	8862002	8862260	1.393822	0.490105	0.746815
ENSG00000274258	MIR6728	1	-	8866502	8866590	0.292135	0.102722	0.156527
ENSG00000236269	ENO1-IT1	1	-	8875788	8878007	0.284946	0.100195	0.152675
ENSG00000230679	ENO1-AS1	1	+	8878835	8879894	1.934211	0.680120	1.036357
ENSG00000049239	H6PD	1	+	9234775	9271337	34.471394	12.121052	18.469898
ENSG00000171612	SLC25A33	1	+	9539482	9585179	7.825246	2.751563	4.192795
ENSG00000231181	RP13-15M17.1	1	+	9576427	9576985	0.568873	0.200031	0.304804
ENSG00000171621	SPSB1	1	+	9292880	9369532	3.823409	1.344411	2.048597
ENSG00000188807	TMEM201	1	+	9588922	9614873	10.841578	3.812185	5.808957
ENSG00000178585	CTNNBIP1	1	-	9848276	9910336	6.823504	2.399324	3.656058
ENSG00000223989	RP11-84A14.5	1	+	9848318	9850154	0.000000	0.000000	0.000000
ENSG00000162444	RBP7	1	+	9997206	10016020	14.101046	4.958300	7.555392
ENSG00000162441	LZIC	1	-	9922113	9943407	6.006151	2.111921	3.218118
ENSG00000228150	RP11-84A14.4	1	+	9942923	9949974	0.511364	0.179809	0.273991
ENSG00000173614	NMNAT1	1	+	9943428	9985501	3.677223	1.293009	1.970270
ENSG00000202415	RN7SKP269	1	+	9947318	9947636	0.949843	0.333990	0.508929
ENSG00000265521	MIR5697	1	+	9967381	9967458	0.000000	0.000000	0.000000
ENSG00000241326	RP11-807G9.2	1	+	9983141	9984568	5.527523	1.943623	2.961667
ENSG00000171608	PIK3CD	1	+	9651732	9729114	3.938545	1.384896	2.110287
ENSG00000179840	PIK3CD-AS1	1	-	9652610	9654586	0.083379	0.029318	0.044675
ENSG00000233268	RP11-558F24.2	1	-	9660828	9662626	0.000000	0.000000	0.000000
ENSG00000231789	PIK3CD-AS2	1	-	9672426	9687555	0.785942	0.276358	0.421111
ENSG00000171603	CLSTN1	1	-	9729026	9824526	132.071533	46.439835	70.764412
ENSG00000271264	MZT1P1	1	+	9780822	9781240	0.000000	0.000000	0.000000
ENSG00000130939	UBE4B	1	+	10032832	10181239	6.736125	2.368599	3.609240
ENSG00000224340	RP11-496H15.2	1	-	10054445	10054781	0.000000	0.000000	0.000000
ENSG00000233623	PGAM1P11	1	+	10058671	10059648	0.000000	0.000000	0.000000
ENSG00000201746	RNU6-828P	1	+	10163268	10163374	0.000000	0.000000	0.000000
ENSG00000142657	PGD	1	+	10398592	10420144	20.524330	7.216896	10.997011
ENSG00000271989	RP4-736L20.3	1	-	10429881	10430677	0.000000	0.000000	0.000000
ENSG00000251503	APITD1-CORT	1	+	10430102	10452153	4.115587	1.447149	2.205147
ENSG00000175279	APITD1	1	+	10430443	10442809	11.839563	4.163103	6.343681
ENSG00000241563	CORT	1	+	10449719	10451902	3.003540	1.056124	1.609308
ENSG00000054523	KIF1B	1	+	10210805	10381603	7.216241	2.537421	3.866488
ENSG00000264881	MIR1273D	1	+	10227718	10227803	0.000000	0.000000	0.000000
ENSG00000199562	RNU6-37P	1	+	10298966	10299072	0.000000	0.000000	0.000000
ENSG00000264501	RN7SL731P	1	+	10306465	10306757	11.054607	4.930128	7.512464
ENSG00000175262	C1orf127	1	-	10946471	10982037	0.063812	0.022438	0.034191
ENSG00000130940	CASZ1	1	-	10636604	10796650	1.330521	0.467846	0.712898
ENSG00000272078	RP4-734G22.3	1	+	10639241	10654333	1.088098	0.382604	0.583007
ENSG00000160049	DFFA	1	-	10456522	10472526	16.522802	5.809853	8.852978
ENSG00000203469	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
ENSG00000142655	PEX14	1	+	10472288	10630758	2.953412	1.038498	1.582449
ENSG00000243267	RN7SL614P	1	+	10616836	10617115	0.203571	0.071581	0.109074
ENSG00000120948	TARDBP	1	+	11012344	11026420	64.739037	22.763954	34.687412
ENSG00000277726	TARDBP	1	+	11012662	11030528	70.673019	24.850500	37.866859
ENSG00000009724	MASP2	1	-	11026523	11047233	4.274524	1.503035	2.290306
ENSG00000271895	RP4-635E18.8	1	+	11029659	11030528	52.097702	20.720434	31.573523
ENSG00000116649	SRM	1	-	11054584	11060024	112.580086	39.586128	60.320824
ENSG00000171824	EXOSC10	1	-	11066618	11099881	40.167458	14.123938	21.521870
ENSG00000226849	RP4-635E18.7	1	+	11068471	11073097	11.429628	4.018959	6.124036
