Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000235373	RP11-206L10.3	1	-	741813	750016	0.354857	0.092064	0.190123
ENSG00000240618	RP11-206L10.5	1	-	759032	764925	2.983551	0.774054	1.598508
ENSG00000229905	RP11-206L10.4	1	+	760911	761989	0.000000	0.000000	0.000000
ENSG00000228327	RP11-206L10.2	1	-	764857	778626	10.680182	2.770874	5.722158
ENSG00000237491	RP11-206L10.9	1	+	778770	810060	2.152568	3.414774	7.051885
ENSG00000230092	RP11-206L10.8	1	-	800879	817712	2.163991	0.561427	1.159409
ENSG00000177757	FAM87B	1	+	817371	819837	2.306626	0.598433	1.235829
ENSG00000230368	FAM41C	1	-	868071	876903	0.255795	0.066364	0.137048
ENSG00000234711	TUBB8P11	1	+	873292	874349	0.000000	0.000000	0.000000
ENSG00000272438	RP11-54O7.16	1	+	904834	915976	0.216524	0.056175	0.116008
ENSG00000230699	RP11-54O7.1	1	+	911435	914948	0.248439	0.064455	0.133107
ENSG00000241180	RP11-54O7.2	1	+	914171	914971	0.343115	0.089018	0.183832
ENSG00000223764	RP11-54O7.3	1	-	916865	921016	5.260597	1.364813	2.818488
ENSG00000228794	LINC01128	1	+	825138	859446	2.481750	0.643867	1.329656
ENSG00000225880	LINC00115	1	-	826206	827522	34.297646	8.898204	18.375769
ENSG00000187583	PLEKHN1	1	+	966497	975865	0.227321	0.058976	0.121793
ENSG00000187642	PERM1	1	-	975204	982093	0.166764	0.043265	0.089348
ENSG00000187961	KLHL17	1	+	960587	965715	16.784977	4.354705	8.992945
ENSG00000277294	AL645608.1	1	+	965110	965166	38.807018	10.068118	20.791773
ENSG00000272512	RP11-54O7.17	1	-	995966	998051	8.568439	2.223002	4.590743
ENSG00000187634	SAMD11	1	+	924880	944581	5.851293	1.518063	3.134968
ENSG00000188976	NOC2L	1	-	944204	959309	36.073181	9.358850	19.327053
ENSG00000188290	HES4	1	-	998962	1000172	85.285332	22.126482	45.693619
ENSG00000187608	ISG15	1	+	1001138	1014541	23.548555	6.109453	12.616692
ENSG00000231702	RP11-54O7.10	1	-	1008076	1008229	0.000000	0.000000	0.000000
ENSG00000224969	RP11-54O7.11	1	-	1011997	1013193	1.095541	0.284228	0.586962
ENSG00000237330	RNF223	1	-	1070966	1074307	0.000000	0.000000	0.000000
ENSG00000217801	RP11-465B22.3	1	+	1059734	1069355	1.618345	0.419864	0.867066
ENSG00000273443	RP11-54O7.18	1	-	1062208	1063288	1.797346	0.466305	0.962970
ENSG00000188157	AGRN	1	+	1020123	1056118	18.856670	4.892187	10.102903
ENSG00000242590	RP11-54O7.14	1	+	1055033	1056116	49.507462	12.844249	26.524784
ENSG00000223823	LINC01342	1	+	1137017	1144056	0.000000	0.000000	0.000000
ENSG00000205231	TTLL10-AS1	1	-	1173056	1179555	0.043035	0.011165	0.023057
ENSG00000162571	TTLL10	1	+	1173884	1197935	0.151949	0.039422	0.081410
ENSG00000186891	TNFRSF18	1	-	1203508	1206691	0.490511	0.127258	0.262803
ENSG00000186827	TNFRSF4	1	-	1211326	1214138	1.417780	0.367830	0.759609
ENSG00000131591	C1orf159	1	-	1081818	1116361	3.700455	0.960048	1.982606
ENSG00000260179	RP5-902P8.12	1	-	1249777	1251334	1.487484	0.385914	0.796955
ENSG00000184163	FAM132A	1	-	1242446	1246722	1.496098	0.388149	0.801570
ENSG00000176022	B3GALT6	1	+	1232265	1235041	20.036730	5.198342	10.735148
ENSG00000230021	RP5-857K21.4	1	-	601436	724707	0.253330	0.065724	0.135727
ENSG00000223659	RP5-857K21.5	1	-	627377	629010	0.063591	0.016498	0.034070
ENSG00000225972	MTND1P23	1	+	629062	629433	288.114258	74.748550	154.363983
ENSG00000225630	MTND2P28	1	+	629640	630683	1207.478882	313.269165	646.935242
ENSG00000276171	AC114498.1	1	+	630896	630958	269.174591	69.834839	144.216629
ENSG00000237973	RP5-857K21.6	1	+	631074	632616	365.856415	100.488373	207.519547
ENSG00000278791	MIR6723	1	-	632325	632413	0.000000	0.000000	0.000000
ENSG00000229344	RP5-857K21.7	1	+	632757	633438	17.522728	4.546108	9.388212
ENSG00000240409	MTATP8P1	1	+	633535	633741	62.942028	16.329721	33.722672
ENSG00000248527	MTATP6P1	1	+	633696	634376	2067.278809	536.336182	1107.593140
ENSG00000198744	RP5-857K21.11	1	+	634376	634922	269.623871	69.951393	144.457321
ENSG00000268663	WBP1LP6	1	+	674842	675265	0.236636	0.061393	0.126783
ENSG00000273547	OR4F16	1	-	685716	686654	0.020234	0.005250	0.010841
ENSG00000229376	CICP3	1	+	722092	724903	0.729518	0.189267	0.390856
ENSG00000078808	SDF4	1	-	1216908	1232031	66.047379	17.135374	35.386436
ENSG00000160087	UBE2J2	1	-	1253909	1273885	29.462225	7.643699	15.785078
ENSG00000230415	RP5-902P8.10	1	+	1275223	1280420	15.424964	4.001863	8.264287
ENSG00000162572	SCNN1D	1	+	1280436	1292029	23.791050	6.172366	12.746614
ENSG00000224051	CPTP	1	+	1324756	1328897	21.695601	5.628721	11.623927
ENSG00000131584	ACAP3	1	-	1292376	1309609	47.182686	12.241106	25.279230
ENSG00000278073	MIR6726	1	-	1296110	1296170	0.081967	0.172360	0.355943
ENSG00000169972	PUSL1	1	+	1308567	1311677	10.300921	2.672478	5.518960
ENSG00000127054	CPSF3L	1	-	1311585	1324691	78.607544	20.393991	42.115837
ENSG00000274153	MIR6727	1	-	1312502	1312566	13.461538	3.492471	7.212336
ENSG00000240731	RP5-890O3.9	1	-	1317581	1318689	86.241051	22.374435	46.205666
ENSG00000169962	TAS1R3	1	+	1331314	1335306	1.555200	0.403482	0.833235
ENSG00000107404	DVL1	1	-	1335276	1349350	139.747269	36.256123	74.872879
ENSG00000275884	MIR6808	1	-	1339650	1339708	5.322034	11.292203	23.319639
ENSG00000223663	RP5-890O3.3	1	+	1378666	1379032	0.528610	0.137143	0.283215
ENSG00000175756	AURKAIP1	1	-	1373730	1375495	72.094940	18.704359	38.626560
ENSG00000162576	MXRA8	1	-	1352689	1361777	352.409454	91.429337	188.811630
ENSG00000205116	TMEM88B	1	+	1426128	1427787	9.871951	2.561185	5.289130
ENSG00000235098	ANKRD65	1	-	1418420	1421769	22.937027	5.950797	12.289050
ENSG00000225905	RP4-758J18.7	1	+	1420245	1422691	4.235727	1.098920	2.269390
ENSG00000224870	RP4-758J18.2	1	+	1399522	1402046	27.879604	8.133813	16.797218
ENSG00000242485	MRPL20	1	-	1401908	1407313	46.727005	12.122885	25.035089
ENSG00000264293	RN7SL657P	1	-	1405460	1405752	22.860067	6.301273	13.012821
ENSG00000272455	RP4-758J18.13	1	+	1409096	1410618	15.640035	4.892332	10.103203
ENSG00000221978	CCNL2	1	-	1385711	1399328	183.751221	47.672535	98.449028
ENSG00000225285	RP4-758J18.10	1	-	1430539	1434573	9.030552	2.342892	4.838330
ENSG00000179403	VWA1	1	+	1434861	1442882	118.197769	30.665308	63.327229
ENSG00000215915	ATAD3C	1	+	1449689	1470158	16.907284	4.386436	9.058475
ENSG00000160072	ATAD3B	1	+	1471769	1497848	25.887482	6.716265	13.869826
ENSG00000205090	TMEM240	1	-	1535174	1540453	8.172463	2.120269	4.378589
ENSG00000197785	ATAD3A	1	+	1512151	1534687	11.827729	3.068594	6.336984
ENSG00000279244	AL645728.1	1	+	1579756	1580046	0.227437	0.059006	0.121855
ENSG00000215014	RP5-832C2.5	1	+	1574975	1577075	1.428843	0.370823	0.765791
ENSG00000228594	C1orf233	1	-	1598012	1600096	5.658993	1.468297	3.032195
ENSG00000160075	SSU72	1	-	1541673	1574869	37.283394	9.672828	19.975452
ENSG00000272106	RP11-345P4.9	1	-	1613758	1615795	23.249754	6.031931	12.456602
ENSG00000197530	MIB2	1	+	1615415	1630610	31.058445	8.057823	16.640291
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.576640	0.149604	0.308948
ENSG00000248333	CDK11B	1	-	1635227	1722818	31.063238	8.059067	16.642859
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.447500	0.116100	0.239759
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	37.537205	9.738677	20.111439
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	9.937412	2.578169	5.324202
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	7.070717	1.834431	3.788303
ENSG00000215914	MMP23A	1	+	1699942	1701782	1.444936	0.374875	0.774158
ENSG00000008128	CDK11A	1	-	1702730	1724324	18.753962	4.865540	10.047875
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	16.469225	4.272786	8.823774
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	9.764701	2.533360	5.231668
ENSG00000215790	SLC35E2	1	-	1724838	1745992	5.672613	1.471707	3.039236
ENSG00000008130	NADK	1	-	1751232	1780457	56.771416	14.728813	30.416620
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	3.444812	0.893724	1.845639
ENSG00000169885	CALML6	1	+	1914827	1917296	1.428694	0.370661	0.765456
ENSG00000178821	TMEM52	1	-	1917590	1919273	2.276781	0.590690	1.219839
ENSG00000187730	GABRD	1	+	2019324	2030751	0.156639	0.040639	0.083923
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.031471	0.008165	0.016861
ENSG00000277082	AL590822.1	1	-	2222427	2222500	0.351351	0.091155	0.188245
ENSG00000078369	GNB1	1	-	1785285	1891117	106.052284	31.042002	64.105148
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.044550	0.011558	0.023869
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.048300	0.012531	0.025878
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	3.265283	0.847147	1.749452
ENSG00000162585	C1orf86	1	-	2184461	2212720	13.177767	3.418849	7.060298
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	1.900307	0.493017	1.018134
ENSG00000116151	MORN1	1	-	2321253	2391707	2.216640	1.100187	2.272007
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	1.563895	0.405738	0.837893
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	5.862900	1.672521	3.453940
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	1.163732	0.301919	0.623497
ENSG00000157933	SKI	1	+	2228695	2310119	7.362468	1.910123	3.944615
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.171164	0.044407	0.091705
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.000000	0.000000	0.000000
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.175097	0.045427	0.093812
ENSG00000197921	HES5	1	-	2528745	2530245	1.722052	0.446770	0.922630
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	3.064257	0.795253	1.642286
ENSG00000157881	PANK4	1	-	2508533	2526600	11.224463	2.912082	6.013770
ENSG00000157916	RER1	1	+	2391775	2405444	64.736465	16.795271	34.684082
ENSG00000157911	PEX10	1	-	2403964	2413797	55.661652	14.440895	29.822037
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	1.129530	0.293046	0.605172
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	2.220447	0.576074	1.189657
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	4.884634	1.267273	2.617057
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	61.131367	15.859962	32.752567
ENSG00000157870	FAM213B	1	+	2586491	2591469	38.214493	9.914392	20.474312
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.530252	0.137569	0.284095
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.013405	0.003478	0.007182
ENSG00000215912	TTC34	1	-	2635976	2801721	2.156102	0.838078	1.730724
ENSG00000272088	RP11-168F9.2	1	+	3487246	3487627	1.599476	0.414969	0.856957
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	16.647259	4.318976	8.919160
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	17.946945	4.656168	9.615498
ENSG00000177133	LINC00982	1	-	3059615	3068437	64.158035	36.087276	74.524185
ENSG00000142611	PRDM16	1	+	3069168	3438621	14.331222	3.718102	7.678289
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	2.219616	0.575859	1.189211
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.338812	0.087902	0.181526
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.482808	0.125260	0.258676
ENSG00000162591	MEGF6	1	-	3489920	3611495	3.614992	0.937876	1.936817
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.000000	0.000000	0.000000
ENSG00000158109	TPRG1L	1	+	3625002	3630127	96.381523	25.005285	51.638664
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.046160	0.011976	0.024731
ENSG00000235169	SMIM1	1	+	3772788	3775982	3.281971	0.851477	1.758393
ENSG00000116213	WRAP73	1	-	3630767	3652761	14.679182	3.808377	7.864717
ENSG00000078900	TP73	1	+	3652520	3736201	0.303168	0.078654	0.162429
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.000000	0.000000	0.000000
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	42.297592	13.726226	28.346163
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.609133	1.257928
ENSG00000130764	LRRC47	1	-	3778558	3796504	38.564571	10.005219	20.661875
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	2.239057	0.580902	1.199627
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	24.425611	6.336997	13.086596
ENSG00000236423	LINC01134	1	+	3900372	3917225	0.241843	0.062744	0.129573
ENSG00000260972	RP1-58B11.1	1	+	5492978	5494674	0.403654	0.104877	0.216583
ENSG00000198912	C1orf174	1	-	3889125	3900293	20.419699	5.297700	10.940332
ENSG00000236948	RP11-154H17.1	1	-	5587368	5668295	0.000000	0.000000	0.000000
ENSG00000196581	AJAP1	1	+	4654732	4792534	0.644382	0.167179	0.345243
ENSG00000116198	CEP104	1	-	3812081	3857214	15.095329	3.916342	8.087677
ENSG00000169598	DFFB	1	+	3857267	3885429	18.358915	4.763049	9.836221
ENSG00000116254	CHD5	1	-	6101793	6180123	0.219312	0.056898	0.117502
ENSG00000264101	MIR4689	1	-	5862672	5862741	0.971429	7.229746	14.930221
ENSG00000131697	NPHP4	1	-	5862811	5992473	3.363844	0.872718	1.802258
ENSG00000266687	AL356261.1	1	-	5893839	5893924	0.000000	0.000000	0.000000
ENSG00000069424	KCNAB2	1	+	5991466	6101193	1.192765	0.309452	0.639052
ENSG00000225077	LINC00337	1	+	6236240	6239444	0.000000	0.000000	0.000000
ENSG00000158292	GPR153	1	-	6247346	6260975	41.877754	10.864792	22.436991
ENSG00000069812	HES2	1	-	6412418	6424670	0.096172	0.024951	0.051526
ENSG00000097021	ACOT7	1	-	6264269	6394391	1.513905	0.392769	0.811110
ENSG00000271746	RP1-202O8.3	1	+	6393555	6394391	1.551971	0.402644	0.831505
ENSG00000116251	RPL22	1	-	6181269	6209389	36.357700	9.432666	19.479492
ENSG00000226944	RP1-120G22.11	1	-	6204840	6205780	3.052910	0.792049	1.635668
ENSG00000158286	RNF207	1	+	6205475	6221299	13.668754	3.546230	7.323356
ENSG00000116237	ICMT	1	-	6221193	6235972	38.664207	10.031068	20.715258
ENSG00000173662	TAS1R1	1	+	6555181	6579757	0.156985	0.040728	0.084108
ENSG00000162408	NOL9	1	-	6521347	6554535	13.279309	3.445193	7.114702
ENSG00000253022	RNU6-731P	1	+	6540854	6540964	1.099099	0.285151	0.588868
ENSG00000229519	RP11-58A11.2	1	+	6547905	6548619	0.416459	0.108046	0.223128
ENSG00000187017	ESPN	1	+	6424788	6461370	3.128828	0.811745	1.676343
ENSG00000265392	MIR4252	1	-	6429834	6429896	0.000000	0.000000	0.000000
ENSG00000231868	RP1-202O8.2	1	-	6443034	6447006	0.216524	0.056175	0.116008
ENSG00000215788	TNFRSF25	1	-	6461151	6466195	97.212608	25.220901	52.083939
ENSG00000171680	PLEKHG5	1	-	6466092	6520061	16.426805	4.261781	8.801046
ENSG00000204859	ZBTB48	1	+	6580001	6589280	37.061737	9.615322	19.856695
ENSG00000162413	KLHL21	1	-	6590724	6614607	26.407478	6.851174	14.148426
ENSG00000116273	PHF13	1	+	6613685	6624033	28.490627	7.391627	15.264524
ENSG00000228750	RP11-242F24.1	1	+	6724637	6730012	0.017977	0.004664	0.009632
ENSG00000237436	RP11-312B8.1	1	-	6783892	6784843	2.004819	0.520132	1.074129
ENSG00000041988	THAP3	1	+	6624866	6635586	46.730858	12.123884	25.037153
ENSG00000007923	DNAJC11	1	-	6634168	6701924	7.147727	1.854411	3.829563
ENSG00000171735	CAMTA1	1	+	6785324	7769706	0.646631	0.167762	0.346448
ENSG00000227950	RP11-312B8.2	1	-	6834333	6834618	0.265734	0.068942	0.142373
ENSG00000237365	RP11-334N17.1	1	-	7008376	7014279	0.000000	0.000000	0.000000
ENSG00000207056	RNU1-8P	1	+	7219360	7219524	0.000000	0.000000	0.000000
ENSG00000280801	Z98052.1	1	+	7264193	7264277	0.000000	0.000000	0.000000
ENSG00000237402	CAMTA1-IT1	1	+	7368942	7370270	0.000000	0.000000	0.000000
ENSG00000237728	RP3-453P22.2	1	-	7382487	7389754	0.000000	0.000000	0.000000
ENSG00000225126	RP4-549F15.1	1	-	7441096	7441554	0.072022	0.018685	0.038587
ENSG00000270171	RP11-338N10.1	1	-	7693124	7694844	0.176060	0.045677	0.094328
ENSG00000270035	RP11-338N10.2	1	-	7698303	7698872	1.578947	0.409643	0.845958
ENSG00000269978	RP11-338N10.3	1	-	7700704	7700970	6.209738	1.611058	3.327013
ENSG00000049245	VAMP3	1	+	7771269	7781432	136.084915	35.305958	72.910690
ENSG00000269925	RP3-467L1.6	1	+	7776383	7776775	13.605597	4.162872	8.596788
ENSG00000049249	TNFRSF9	1	-	7915894	7943165	0.017378	0.004509	0.009311
ENSG00000270330	RP5-892F13.2	1	+	7942372	7942726	0.000000	0.000000	0.000000
ENSG00000049246	PER3	1	+	7784320	7845177	17.680347	5.983338	12.356250
ENSG00000236266	RP3-467L1.4	1	-	7810242	7827342	9.024096	2.341217	4.834871
ENSG00000049247	UTS2	1	-	7843083	7853512	4.214406	1.093388	2.257967
ENSG00000116288	PARK7	1	+	7954291	7985505	34.092701	8.845033	18.265965
ENSG00000200344	Y_RNA	1	-	7982881	7982983	1.902913	0.994922	2.054623
ENSG00000233645	RP11-431K24.4	1	-	8218190	8220529	0.314465	0.081585	0.168482
ENSG00000238290	RP11-431K24.1	1	+	8026738	8122702	0.978963	0.253983	0.524502
ENSG00000232848	CTA-215D11.4	1	-	8057245	8058463	0.000000	0.000000	0.000000
ENSG00000162426	SLC45A1	1	+	8317826	8344167	14.310769	3.712795	7.667331
ENSG00000252254	Y_RNA	1	+	8328067	8328179	0.955752	0.247961	0.512067
ENSG00000116285	ERRFI1	1	-	8004404	8026308	141.770554	36.781044	75.956909
ENSG00000142599	RERE	1	-	8352397	8817643	11.290979	2.929339	6.049407
ENSG00000232912	RP5-1115A15.1	1	+	8424645	8434838	1.307087	0.339112	0.700303
ENSG00000221083	SNORA77	1	-	8511795	8511919	0.000000	0.000000	0.000000
ENSG00000270282	RP5-1115A15.2	1	+	8512653	8513021	0.002710	0.000703	0.001452
ENSG00000280851	AL096855.1	1	-	8512985	8513065	0.259259	0.067262	0.138904
ENSG00000234619	RPL7P11	1	+	8750430	8751087	0.000000	0.000000	0.000000
ENSG00000224315	RPL7P7	1	-	8786211	8786913	0.125178	0.032476	0.067067
ENSG00000222511	Y_RNA	1	-	8796571	8796673	0.854369	0.221658	0.457748
ENSG00000226545	RP4-633I8.3	1	+	8798475	8799506	0.000000	0.000000	0.000000
ENSG00000228423	RP4-633I8.4	1	-	8805860	8807051	0.152975	0.039688	0.081960
ENSG00000238249	HMGN2P17	1	+	8893409	8894151	0.167340	0.043415	0.089656
ENSG00000131686	CA6	1	+	8945867	8975092	0.000000	0.000000	0.000000
ENSG00000197241	SLC2A7	1	-	9003300	9026345	0.098765	0.025624	0.052916
ENSG00000142583	SLC2A5	1	-	9035107	9088478	2.246526	0.582840	1.203629
ENSG00000252404	SCARNA16	1	+	9082696	9082879	0.701087	0.181890	0.375624
ENSG00000281506	AL158048.1	1	+	9082803	9082880	0.641026	0.166308	0.343445
ENSG00000180758	GPR157	1	-	9100305	9129170	6.950856	1.803335	3.724084
ENSG00000228526	RP3-510D11.1	1	-	9182007	9202619	0.471111	0.122225	0.252409
ENSG00000234546	RP3-510D11.2	1	+	9182204	9192089	5.251269	1.362393	2.813491
ENSG00000074800	ENO1	1	-	8861002	8879249	285.188080	73.989388	152.796204
ENSG00000280816	Metazoa_SRP	1	+	8862002	8862260	3.953668	1.025742	2.118270
ENSG00000274258	MIR6728	1	-	8866502	8866590	1.269663	67.474190	139.341614
ENSG00000236269	ENO1-IT1	1	-	8875788	8878007	0.680108	0.176448	0.364384
ENSG00000230679	ENO1-AS1	1	+	8878835	8879894	0.660088	0.171254	0.353658
ENSG00000049239	H6PD	1	+	9234775	9271337	42.583206	11.047815	22.814953
ENSG00000171621	SPSB1	1	+	9292880	9369532	3.010632	0.781080	1.613017
ENSG00000171612	SLC25A33	1	+	9539482	9585179	6.061494	1.572598	3.247588
ENSG00000231181	RP13-15M17.1	1	+	9576427	9576985	1.844365	0.478503	0.988162
ENSG00000188807	TMEM201	1	+	9588922	9614873	14.940956	3.876291	8.004968
ENSG00000178585	CTNNBIP1	1	-	9848276	9910336	4.190434	1.087169	2.245123
ENSG00000223989	RP11-84A14.5	1	+	9848318	9850154	0.000000	0.000000	0.000000
ENSG00000162444	RBP7	1	+	9997206	10016020	17.760744	4.607859	9.515736
ENSG00000162441	LZIC	1	-	9922113	9943407	8.198250	2.126959	4.392405
ENSG00000228150	RP11-84A14.4	1	+	9942923	9949974	0.236364	0.061322	0.126638
ENSG00000173614	NMNAT1	1	+	9943428	9985501	7.133080	1.850611	3.821715
ENSG00000202415	RN7SKP269	1	+	9947318	9947636	0.658307	0.170792	0.352703
ENSG00000265521	MIR5697	1	+	9967381	9967458	0.641026	0.166308	0.343445
ENSG00000241326	RP11-807G9.2	1	+	9983141	9984568	10.527523	2.731267	5.640368
ENSG00000171608	PIK3CD	1	+	9651732	9729114	7.543623	1.957123	4.041673
ENSG00000179840	PIK3CD-AS1	1	-	9652610	9654586	0.000000	0.000000	0.000000
ENSG00000233268	RP11-558F24.2	1	-	9660828	9662626	0.000000	0.000000	0.000000
ENSG00000231789	PIK3CD-AS2	1	-	9672426	9687555	0.787007	0.204182	0.421657
ENSG00000171603	CLSTN1	1	-	9729026	9824526	108.740692	28.211756	58.260380
ENSG00000271264	MZT1P1	1	+	9780822	9781240	0.000000	0.000000	0.000000
ENSG00000130939	UBE4B	1	+	10032832	10181239	9.291578	2.410613	4.978181
ENSG00000224340	RP11-496H15.2	1	-	10054445	10054781	0.000000	0.000000	0.000000
ENSG00000233623	PGAM1P11	1	+	10058671	10059648	0.223529	0.057993	0.119761
ENSG00000201746	RNU6-828P	1	+	10163268	10163374	0.523364	0.135782	0.280405
ENSG00000054523	KIF1B	1	+	10210805	10381603	10.186190	2.642712	5.457490
ENSG00000264881	MIR1273D	1	+	10227718	10227803	0.000000	0.000000	0.000000
ENSG00000199562	RNU6-37P	1	+	10298966	10299072	2.644860	0.686184	1.417046
ENSG00000264501	RN7SL731P	1	+	10306465	10306757	29.904436	7.758426	16.022003
ENSG00000142657	PGD	1	+	10398592	10420144	29.803528	7.732247	15.967940
ENSG00000271989	RP4-736L20.3	1	-	10429881	10430677	0.000000	0.000000	0.000000
ENSG00000251503	APITD1-CORT	1	+	10430102	10452153	3.986712	1.034315	2.135975
ENSG00000175279	APITD1	1	+	10430443	10442809	12.070155	3.131489	6.466869
ENSG00000241563	CORT	1	+	10449719	10451902	2.428761	0.630119	1.301266
ENSG00000215785	CFL1P6	1	-	10990978	10991797	0.989879	0.256815	0.530351
ENSG00000175262	C1orf127	1	-	10946471	10982037	0.186398	0.048359	0.099867
ENSG00000130940	CASZ1	1	-	10636604	10796650	2.379970	0.617461	1.275125
ENSG00000272078	RP4-734G22.3	1	+	10639241	10654333	2.071564	0.537448	1.109889
ENSG00000160049	DFFA	1	-	10456522	10472526	19.350649	5.020345	10.367564
ENSG00000203469	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
ENSG00000142655	PEX14	1	+	10472288	10630758	2.424033	0.628893	1.298733
ENSG00000243267	RN7SL614P	1	+	10616836	10617115	0.957143	0.248322	0.512812
ENSG00000120948	TARDBP	1	+	11012344	11026420	114.281982	29.649391	61.229256
ENSG00000277726	TARDBP	1	+	11012662	11030528	125.446030	32.545799	67.210655
