Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000273547	OR4F16	1	-	685716	686654	0.210508	0.055345	0.102664
ENSG00000229376	CICP3	1	+	722092	724903	0.261134	0.068655	0.127355
ENSG00000187961	KLHL17	1	+	960587	965715	16.129896	4.240700	7.866527
ENSG00000277294	AL645608.1	1	+	965110	965166	37.192982	9.778381	18.138962
ENSG00000187583	PLEKHN1	1	+	966497	975865	0.294741	0.077490	0.143745
ENSG00000187642	PERM1	1	-	975204	982093	0.697722	0.183438	0.340278
ENSG00000272512	RP11-54O7.17	1	-	995966	998051	5.880431	1.546021	2.867879
ENSG00000188290	HES4	1	-	998962	1000172	35.603756	9.360559	17.363901
ENSG00000187608	ISG15	1	+	1001138	1014541	30.584137	8.040854	14.915839
ENSG00000231702	RP11-54O7.10	1	-	1008076	1008229	2.525974	0.664102	1.231914
ENSG00000224969	RP11-54O7.11	1	-	1011997	1013193	1.326964	0.348871	0.647158
ENSG00000217801	RP11-465B22.3	1	+	1059734	1069355	0.921104	0.242167	0.449221
ENSG00000273443	RP11-54O7.18	1	-	1062208	1063288	1.021713	0.268618	0.498288
ENSG00000188157	AGRN	1	+	1020123	1056118	32.631065	8.579010	15.914124
ENSG00000242590	RP11-54O7.14	1	+	1055033	1056116	84.600754	22.242325	41.259666
ENSG00000223823	LINC01342	1	+	1137017	1144056	0.000000	0.000000	0.000000
ENSG00000186891	TNFRSF18	1	-	1203508	1206691	0.685401	0.180198	0.334269
ENSG00000186827	TNFRSF4	1	-	1211326	1214138	2.188263	0.575315	1.067213
ENSG00000205231	TTLL10-AS1	1	-	1173056	1179555	0.364100	0.095725	0.177571
ENSG00000162571	TTLL10	1	+	1173884	1197935	0.240010	0.063101	0.117053
ENSG00000131591	C1orf159	1	-	1081818	1116361	3.517584	0.924806	1.715521
ENSG00000078808	SDF4	1	-	1216908	1232031	65.097145	17.114645	31.747784
ENSG00000260179	RP5-902P8.12	1	-	1249777	1251334	0.603979	0.158792	0.294560
ENSG00000184163	FAM132A	1	-	1242446	1246722	1.925864	0.506328	0.939241
ENSG00000176022	B3GALT6	1	+	1232265	1235041	33.341736	8.766137	16.261246
ENSG00000160087	UBE2J2	1	-	1253909	1273885	28.541384	7.503796	13.919592
ENSG00000230415	RP5-902P8.10	1	+	1275223	1280420	12.423002	3.266123	6.058680
ENSG00000162572	SCNN1D	1	+	1280436	1292029	18.602716	4.890827	9.072517
ENSG00000224051	CPTP	1	+	1324756	1328897	32.510010	8.547184	15.855085
ENSG00000131584	ACAP3	1	-	1292376	1309609	44.664871	11.742810	21.782993
ENSG00000278073	MIR6726	1	-	1296110	1296170	0.114754	0.030170	0.055965
ENSG00000169972	PUSL1	1	+	1308567	1311677	12.156598	3.196083	5.928755
ENSG00000127054	CPSF3L	1	-	1311585	1324691	63.287407	16.638847	30.865177
ENSG00000274153	MIR6727	1	-	1312502	1312566	15.415384	4.052848	7.518061
ENSG00000240731	RP5-890O3.9	1	-	1317581	1318689	67.033676	17.623777	32.692226
ENSG00000169962	TAS1R3	1	+	1331314	1335306	2.276435	0.598496	1.110214
ENSG00000107404	DVL1	1	-	1335276	1349350	144.046616	37.871197	70.251320
ENSG00000275884	MIR6808	1	-	1339650	1339708	3.050848	11.581107	21.483032
ENSG00000223663	RP5-890O3.3	1	+	1378666	1379032	0.062670	0.016477	0.030564
ENSG00000175756	AURKAIP1	1	-	1373730	1375495	71.694550	18.849163	34.965328
ENSG00000162576	MXRA8	1	-	1352689	1361777	346.084595	90.988861	168.784958
ENSG00000224870	RP4-758J18.2	1	+	1399522	1402046	32.105148	9.503806	17.629625
ENSG00000242485	MRPL20	1	-	1401908	1407313	44.244434	11.632274	21.577948
ENSG00000264293	RN7SL657P	1	-	1405460	1405752	9.525598	6.508932	12.074114
ENSG00000272455	RP4-758J18.13	1	+	1409096	1410618	6.545930	1.720986	3.192441
ENSG00000221978	CCNL2	1	-	1385711	1399328	163.190842	42.904392	79.587944
ENSG00000235098	ANKRD65	1	-	1418420	1421769	49.135590	12.918204	23.963356
ENSG00000225905	RP4-758J18.7	1	+	1420245	1422691	5.786372	1.521291	2.822005
ENSG00000205116	TMEM88B	1	+	1426128	1427787	6.467480	1.700361	3.154181
ENSG00000225285	RP4-758J18.10	1	-	1430539	1434573	14.117509	3.711624	6.885089
ENSG00000215915	ATAD3C	1	+	1449689	1470158	2.432349	0.639487	1.186253
ENSG00000160072	ATAD3B	1	+	1471769	1497848	22.502996	5.916247	10.974679
ENSG00000205090	TMEM240	1	-	1535174	1540453	10.963043	2.882286	5.346660
ENSG00000197785	ATAD3A	1	+	1512151	1534687	10.303651	2.708926	5.025076
ENSG00000179403	VWA1	1	+	1434861	1442882	367.381165	96.587921	179.171265
ENSG00000280747	Metazoa_SRP	1	-	1589065	1589350	0.244755	0.065268	0.121072
ENSG00000215014	RP5-832C2.5	1	+	1574975	1577075	1.206568	0.317343	0.588674
ENSG00000228594	C1orf233	1	-	1598012	1600096	5.539089	1.456404	2.701639
ENSG00000160075	SSU72	1	-	1541673	1574869	36.596294	9.621506	17.847961
ENSG00000272106	RP11-345P4.9	1	-	1613758	1615795	29.487164	7.752450	14.380847
ENSG00000197530	MIB2	1	+	1615415	1630610	28.137745	7.397675	13.722737
ENSG00000008130	NADK	1	-	1751232	1780457	42.164673	11.085485	20.563650
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.320929	0.084375	0.156517
ENSG00000248333	CDK11B	1	-	1635227	1722818	49.090172	12.906262	23.941206
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.852500	0.224130	0.415763
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	48.374046	12.717987	23.591953
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	10.307665	2.709981	5.027034
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	6.972112	1.833033	3.400289
ENSG00000215914	MMP23A	1	+	1699942	1701782	1.735497	0.456278	0.846399
ENSG00000008128	CDK11A	1	-	1702730	1724324	42.423981	11.153659	20.690113
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	37.772476	9.930736	18.421581
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	16.040058	4.217081	7.822713
ENSG00000215790	SLC35E2	1	-	1724838	1745992	13.146662	3.456380	6.411608
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	2.591611	0.681359	1.263925
ENSG00000169885	CALML6	1	+	1914827	1917296	0.766911	0.201628	0.374021
ENSG00000178821	TMEM52	1	-	1917590	1919273	0.833816	0.219218	0.406651
ENSG00000233542	RP11-547D24.1	1	-	2013213	2015530	0.232344	0.061085	0.113314
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.027571	0.007249	0.013446
ENSG00000187730	GABRD	1	+	2019324	2030751	0.658195	0.173046	0.321001
ENSG00000277082	AL590822.1	1	-	2222427	2222500	0.824324	0.220275	0.408612
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.022490	0.005913	0.010968
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.035987	0.009461	0.017551
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	7.088235	1.863563	3.456922
ENSG00000162585	C1orf86	1	-	2184461	2212720	12.723568	3.345144	6.205266
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	2.085889	0.548400	1.017285
ENSG00000078369	GNB1	1	-	1785285	1891117	155.529694	44.817463	83.136703
ENSG00000157933	SKI	1	+	2228695	2310119	8.948992	2.352773	4.364410
ENSG00000116151	MORN1	1	-	2321253	2391707	2.080851	0.884921	1.641534
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	2.002028	0.526352	0.976386
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	2.345659	0.764632	1.418398
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	2.542253	0.668382	1.239853
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.314635	0.082720	0.153447
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.000000	0.000000	0.000000
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
ENSG00000197921	HES5	1	-	2528745	2530245	0.347626	0.091394	0.169537
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	1.975904	0.519747	0.964135
ENSG00000157881	PANK4	1	-	2508533	2526600	15.106629	3.971673	7.367481
ENSG00000157916	RER1	1	+	2391775	2405444	66.678154	17.530306	32.518837
ENSG00000157911	PEX10	1	-	2403964	2413797	57.327667	15.071978	27.958620
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	0.507325	0.133380	0.247422
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	3.177316	0.835346	1.549572
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	3.298110	0.867104	1.608483
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	66.145332	17.390223	32.258984
ENSG00000169717	ACTRT2	1	+	3021483	3022903	0.106263	0.028123	0.052168
ENSG00000157870	FAM213B	1	+	2586491	2591469	54.516888	14.332996	26.587807
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.425829	0.111954	0.207676
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.000000	0.000000	0.000000
ENSG00000215912	TTC34	1	-	2635976	2801721	1.441356	0.581105	1.077953
ENSG00000272088	RP11-168F9.2	1	+	3487246	3487627	3.172775	0.994141	1.844138
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	26.818579	7.050854	13.079382
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	8.995177	2.364916	4.386935
ENSG00000162591	MEGF6	1	-	3489920	3611495	2.232735	0.587007	1.088902
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.000000	0.000000	0.000000
ENSG00000177133	LINC00982	1	-	3059615	3068437	73.974556	40.377945	74.901360
ENSG00000142611	PRDM16	1	+	3069168	3438621	20.260464	5.326664	9.880999
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	0.394456	0.103706	0.192376
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.169593	0.044588	0.082710
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.535394	0.140760	0.261111
ENSG00000158109	TPRG1L	1	+	3625002	3630127	104.761391	27.542744	51.091980
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.239431	0.062949	0.116770
ENSG00000235169	SMIM1	1	+	3772788	3775982	3.943396	1.036756	1.923189
ENSG00000116213	WRAP73	1	-	3630767	3652761	15.783864	4.149724	7.697768
ENSG00000078900	TP73	1	+	3652520	3736201	0.173122	0.045515	0.084431
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.135279	0.035566	0.065975
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.039886	0.010486	0.019452
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	34.893867	11.597048	21.512604
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.000000	0.000000
ENSG00000130764	LRRC47	1	-	3778558	3796504	42.938442	11.288916	20.941017
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	1.727273	0.454116	0.842389
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	22.178907	5.831042	10.816623
ENSG00000236423	LINC01134	1	+	3900372	3917225	0.291027	0.076514	0.141933
ENSG00000260972	RP1-58B11.1	1	+	5492978	5494674	1.515027	0.398470	0.739164
ENSG00000236948	RP11-154H17.1	1	-	5587368	5668295	0.035813	0.009416	0.017466
ENSG00000198912	C1orf174	1	-	3889125	3900293	23.891369	6.281263	11.651786
ENSG00000196581	AJAP1	1	+	4654732	4792534	0.677009	0.177992	0.330176
ENSG00000116198	CEP104	1	-	3812081	3857214	14.820678	3.896494	7.228023
ENSG00000169598	DFFB	1	+	3857267	3885429	17.078682	4.490144	8.329248
ENSG00000116254	CHD5	1	-	6101793	6180123	0.514560	0.135283	0.250950
ENSG00000131697	NPHP4	1	-	5862811	5992473	3.642128	0.957549	1.776261
ENSG00000266687	AL356261.1	1	-	5893839	5893924	0.000000	0.000000	0.000000
ENSG00000069424	KCNAB2	1	+	5991466	6101193	1.112170	0.292400	0.542404
ENSG00000069812	HES2	1	-	6412418	6424670	0.056038	0.014733	0.027330
ENSG00000097021	ACOT7	1	-	6264269	6394391	1.281187	0.336836	0.624833
ENSG00000271746	RP1-202O8.3	1	+	6393555	6394391	0.903226	0.237781	0.441085
ENSG00000158292	GPR153	1	-	6247346	6260975	44.618729	11.730679	21.760489
ENSG00000116251	RPL22	1	-	6181269	6209389	46.821201	12.309729	22.834631
ENSG00000226944	RP1-120G22.11	1	-	6204840	6205780	1.759259	0.462526	0.857988
ENSG00000158286	RNF207	1	+	6205475	6221299	16.931171	4.451363	8.257308
ENSG00000116237	ICMT	1	-	6221193	6235972	56.067642	14.740705	27.344109
ENSG00000173662	TAS1R1	1	+	6555181	6579757	0.196404	0.051636	0.095786
ENSG00000162408	NOL9	1	-	6521347	6554535	14.287536	3.756326	6.968011
ENSG00000253022	RNU6-731P	1	+	6540854	6540964	0.000000	0.000000	0.000000
ENSG00000229519	RP11-58A11.2	1	+	6547905	6548619	1.708229	0.449109	0.833101
ENSG00000187017	ESPN	1	+	6424788	6461370	10.622932	2.792868	5.180789
ENSG00000265392	MIR4252	1	-	6429834	6429896	0.000000	0.000000	0.000000
ENSG00000231868	RP1-202O8.2	1	-	6443034	6447006	0.000000	0.000000	0.000000
ENSG00000215788	TNFRSF25	1	-	6461151	6466195	59.572998	15.662295	29.053665
ENSG00000171680	PLEKHG5	1	-	6466092	6520061	11.639978	3.060258	5.676800
ENSG00000204859	ZBTB48	1	+	6580001	6589280	28.020763	7.366919	13.665687
ENSG00000162413	KLHL21	1	-	6590724	6614607	29.598381	7.781689	14.435088
ENSG00000116273	PHF13	1	+	6613685	6624033	35.623470	9.365742	17.373516
ENSG00000237436	RP11-312B8.1	1	-	6783892	6784843	1.609639	0.423189	0.785019
ENSG00000041988	THAP3	1	+	6624866	6635586	46.875576	12.324024	22.861151
ENSG00000007923	DNAJC11	1	-	6634168	6701924	7.517438	1.976404	3.666244
ENSG00000171735	CAMTA1	1	+	6785324	7769706	0.497958	0.130918	0.242853
ENSG00000227950	RP11-312B8.2	1	-	6834333	6834618	0.000000	0.000000	0.000000
ENSG00000237365	RP11-334N17.1	1	-	7008376	7014279	0.000000	0.000000	0.000000
ENSG00000207056	RNU1-8P	1	+	7219360	7219524	0.000000	0.000000	0.000000
ENSG00000280801	Z98052.1	1	+	7264193	7264277	0.000000	0.000000	0.000000
ENSG00000237402	CAMTA1-IT1	1	+	7368942	7370270	0.257534	0.067708	0.125599
ENSG00000237728	RP3-453P22.2	1	-	7382487	7389754	0.000000	0.000000	0.000000
ENSG00000225126	RP4-549F15.1	1	-	7441096	7441554	0.335180	0.088122	0.163467
ENSG00000270171	RP11-338N10.1	1	-	7693124	7694844	0.882045	0.231898	0.430172
ENSG00000270035	RP11-338N10.2	1	-	7698303	7698872	2.452631	0.644819	1.196145
ENSG00000269978	RP11-338N10.3	1	-	7700704	7700970	6.625468	1.741897	3.231231
ENSG00000049245	VAMP3	1	+	7771269	7781432	176.704300	46.457207	86.178436
ENSG00000269925	RP3-467L1.6	1	+	7776383	7776775	11.376591	2.991011	5.548347
ENSG00000049249	TNFRSF9	1	-	7915894	7943165	0.015112	0.003973	0.007370
ENSG00000270330	RP5-892F13.2	1	+	7942372	7942726	0.000000	0.000000	0.000000
ENSG00000049246	PER3	1	+	7784320	7845177	33.640392	10.834117	20.097361
ENSG00000236266	RP3-467L1.4	1	-	7810242	7827342	7.186747	1.889463	3.504966
ENSG00000049247	UTS2	1	-	7843083	7853512	6.839754	1.798235	3.335738
ENSG00000116288	PARK7	1	+	7954291	7985505	31.206394	8.204452	15.219314
ENSG00000200344	Y_RNA	1	-	7982881	7982983	0.718447	0.188886	0.350386
ENSG00000238290	RP11-431K24.1	1	+	8026738	8122702	0.155088	0.040774	0.075636
ENSG00000232848	CTA-215D11.4	1	-	8057245	8058463	0.000000	0.000000	0.000000
ENSG00000116285	ERRFI1	1	-	8004404	8026308	53.684578	14.114174	26.181890
ENSG00000162426	SLC45A1	1	+	8317826	8344167	10.516967	2.765008	5.129109
ENSG00000252254	Y_RNA	1	+	8328067	8328179	1.345133	0.353648	0.656019
ENSG00000142599	RERE	1	-	8352397	8817643	15.553732	4.089221	7.585533
ENSG00000232912	RP5-1115A15.1	1	+	8424645	8434838	1.161855	0.305462	0.566635
ENSG00000221083	SNORA77	1	-	8511795	8511919	0.672000	0.176675	0.327733
ENSG00000270282	RP5-1115A15.2	1	+	8512653	8513021	0.205962	0.054149	0.100447
ENSG00000280851	AL096855.1	1	-	8512985	8513065	0.000000	0.000000	0.000000
ENSG00000234619	RPL7P11	1	+	8750430	8751087	0.509119	0.133852	0.248297
ENSG00000224315	RPL7P7	1	-	8786211	8786913	0.000000	0.000000	0.000000
ENSG00000222511	Y_RNA	1	-	8796571	8796673	0.000000	0.000000	0.000000
ENSG00000226545	RP4-633I8.3	1	+	8798475	8799506	0.000000	0.000000	0.000000
ENSG00000228423	RP4-633I8.4	1	-	8805860	8807051	0.000000	0.000000	0.000000
ENSG00000238249	HMGN2P17	1	+	8893409	8894151	0.554734	0.145845	0.270543
ENSG00000232208	RP3-477M7.5	1	-	8907393	8907744	1.150568	0.303242	0.562516
ENSG00000131686	CA6	1	+	8945867	8975092	0.027799	0.007309	0.013558
ENSG00000197241	SLC2A7	1	-	9003300	9026345	0.000000	0.000000	0.000000
ENSG00000142583	SLC2A5	1	-	9035107	9088478	6.430151	1.690547	3.135975
ENSG00000252404	SCARNA16	1	+	9082696	9082879	0.000000	0.000000	0.000000
ENSG00000281506	AL158048.1	1	+	9082803	9082880	0.000000	0.000000	0.000000
ENSG00000180758	GPR157	1	-	9100305	9129170	8.295979	2.181090	4.045937
ENSG00000207865	MIR34A	1	-	9151668	9151777	0.127273	0.062142	0.115274
ENSG00000074800	ENO1	1	-	8861002	8879249	279.242310	73.415398	136.186066
ENSG00000280816	Metazoa_SRP	1	+	8862002	8862260	5.084942	1.336879	2.479919
ENSG00000274258	MIR6728	1	-	8866502	8866590	2.044944	26.388611	48.951054
ENSG00000236269	ENO1-IT1	1	-	8875788	8878007	0.779570	0.204956	0.380195
ENSG00000230679	ENO1-AS1	1	+	8878835	8879894	0.515351	0.135491	0.251336
ENSG00000228526	RP3-510D11.1	1	-	9182007	9202619	2.805037	0.737470	1.368013
ENSG00000234546	RP3-510D11.2	1	+	9182204	9192089	4.094146	1.076389	1.996709
ENSG00000235263	RP13-392I16.1	1	-	9501092	9503471	0.000000	0.000000	0.000000
ENSG00000171621	SPSB1	1	+	9292880	9369532	1.195578	0.314329	0.583082
ENSG00000171612	SLC25A33	1	+	9539482	9585179	6.349377	1.669310	3.096582
ENSG00000231181	RP13-15M17.1	1	+	9576427	9576985	0.948122	0.249270	0.462398
ENSG00000049239	H6PD	1	+	9234775	9271337	38.607578	10.150291	18.828861
ENSG00000188807	TMEM201	1	+	9588922	9614873	14.831684	3.899388	7.233391
ENSG00000178585	CTNNBIP1	1	-	9848276	9910336	5.482842	1.441490	2.673974
ENSG00000223989	RP11-84A14.5	1	+	9848318	9850154	0.000000	0.000000	0.000000
ENSG00000162441	LZIC	1	-	9922113	9943407	12.519517	3.291497	6.105751
ENSG00000228150	RP11-84A14.4	1	+	9942923	9949974	0.556818	0.146393	0.271559
ENSG00000173614	NMNAT1	1	+	9943428	9985501	8.827115	2.320731	4.304971
ENSG00000202415	RN7SKP269	1	+	9947318	9947636	2.451411	0.644499	1.195550
ENSG00000265521	MIR5697	1	+	9967381	9967458	0.000000	0.000000	0.000000
ENSG00000241326	RP11-807G9.2	1	+	9983141	9984568	10.990826	2.889590	5.360210
ENSG00000171608	PIK3CD	1	+	9651732	9729114	9.632075	2.532362	4.697549
ENSG00000179840	PIK3CD-AS1	1	-	9652610	9654586	0.166210	0.043698	0.081060
ENSG00000233268	RP11-558F24.2	1	-	9660828	9662626	0.000000	0.000000	0.000000
ENSG00000231789	PIK3CD-AS2	1	-	9672426	9687555	1.028754	0.270469	0.501722
ENSG00000171603	CLSTN1	1	-	9729026	9824526	141.941574	37.317760	69.224701
ENSG00000271264	MZT1P1	1	+	9780822	9781240	0.000000	0.000000	0.000000
ENSG00000162444	RBP7	1	+	9997206	10016020	41.896633	11.015015	20.432926
ENSG00000130939	UBE4B	1	+	10032832	10181239	10.515185	2.764540	5.128241
ENSG00000224340	RP11-496H15.2	1	-	10054445	10054781	0.000000	0.000000	0.000000
ENSG00000233623	PGAM1P11	1	+	10058671	10059648	0.373529	0.098204	0.182170
ENSG00000201746	RNU6-828P	1	+	10163268	10163374	1.813084	0.781678	1.450019
ENSG00000271989	RP4-736L20.3	1	-	10429881	10430677	0.380176	0.099952	0.185411
ENSG00000251503	APITD1-CORT	1	+	10430102	10452153	4.687619	1.232419	2.286145
ENSG00000175279	APITD1	1	+	10430443	10442809	15.035653	3.953013	7.332866
ENSG00000241563	CORT	1	+	10449719	10451902	3.166372	0.832469	1.544235
ENSG00000142657	PGD	1	+	10398592	10420144	24.430353	6.422967	11.914648
ENSG00000054523	KIF1B	1	+	10210805	10381603	13.290086	3.494087	6.481556
ENSG00000264881	MIR1273D	1	+	10227718	10227803	0.000000	0.000000	0.000000
ENSG00000199562	RNU6-37P	1	+	10298966	10299072	2.056075	0.540561	1.002745
ENSG00000264501	RN7SL731P	1	+	10306465	10306757	26.488054	6.963956	12.918186
ENSG00000215785	CFL1P6	1	-	10990978	10991797	0.995951	0.261845	0.485724
ENSG00000175262	C1orf127	1	-	10946471	10982037	1.458998	0.383584	0.711551
ENSG00000130940	CASZ1	1	-	10636604	10796650	2.000703	0.526003	0.975740
ENSG00000272078	RP4-734G22.3	1	+	10639241	10654333	1.679036	0.441434	0.818863
ENSG00000160049	DFFA	1	-	10456522	10472526	24.141951	6.347144	11.773994
ENSG00000203469	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
ENSG00000142655	PEX14	1	+	10472288	10630758	3.126527	0.821993	1.524803
ENSG00000243267	RN7SL614P	1	+	10616836	10617115	0.103571	0.027230	0.050511
ENSG00000120948	TARDBP	1	+	11012344	11026420	120.393089	31.652462	58.715534
